ID,Comments,raw text,emojis
2194,happy monday maura. how was your easter? do you have to work today? i hope you enjoy your day. ❤️😘❤️,happy monday maura. how was your easter? do you have to work today? i hope you enjoy your day. ❤️❤️,[]
2195,"hbd to my little meow meow 🐱💙🤍

blooming karina day
#지민아_마이의_푸른봄은_너야
#welcome_to_mykarina","hbd to my little meow meow 

blooming karina day
#지민아_마이의_푸른봄은_너야
#welcome_to_mykarina",['🤍']
2196,looking for 2 tickets for fulham away ! hopeful  ☺️ 🙏🙏🙏,looking for 2 tickets for fulham away ! hopeful  ☺️ ,"['🙏', '🙏', '🙏']"
2197,i love your hair! 🤍💎,i love your hair! ,['🤍']
2198,omg frr i’m obsessed with these two 🥹🥹,omg frr i’m obsessed with these two ,"['\U0001f979', '\U0001f979']"
2199,"i love listening to songs/ music and understanding the meaning behind them. saw a comment sharing the lyrics of this beautiful song, tysm for sharing this 🤍 it's so bittersweet at the same time, it makes my heart warm and fuzzy","i love listening to songs/ music and understanding the meaning behind them. saw a comment sharing the lyrics of this beautiful song, tysm for sharing this  it's so bittersweet at the same time, it makes my heart warm and fuzzy",['🤍']
2200,"#reviewbombbey 
from พยานรัก  🤍","#reviewbombbey 
from พยานรัก  ",['🤍']
2201,banger schedule ! excited for dd 🤍,banger schedule ! excited for d&amp;d ,['🤍']
2202,"good afternoon, ross 🤍💕","good afternoon, ross ",['🤍']
2203,sigma being this cute💜🤍,sigma being this cute,['🤍']
2204,stream schedule for this week! changed my saturday time to a little earlier due to some plans! see you tonight for some animal crossing 🤍✨,stream schedule for this week! changed my saturday time to a little earlier due to some plans! see you tonight for some animal crossing ✨,['🤍']
2205,rrn is kill leader with 12 kills for today's scrims!! i hope he can pop off during honban so he can get the award 👉🏻👈🏻,rrn is kill leader with 12 kills for today's scrims!! i hope he can pop off during honban so he can get the award ,['👉']
2206,"the intentions that you carry towards people, what you do and wish for them will be return to you one day in goodness and love  vice versa                
🤍 ينال المرء ما يحمله قلبه","the intentions that you carry towards people, what you do and wish for them will be return to you one day in goodness and love &amp; vice versa                
 ينال المرء ما يحمله قلبه",['🤍']
2207,this cat is nawt gonna bite that lemon 😼🍋,this cat is nawt gonna bite that lemon ,[]
2208,another instagram account that copies my tweets word for word 🤣🤣🤣 go report these weirdos again and you’ll get a free pic this time. 🤣🤣🤣,another instagram account that copies my tweets word for word  go report these weirdos again and you’ll get a free pic this time. ,"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣']"
2209,thank you 3 participants 🤍 i love y’all,thank you 3 participants  i love y’all,['🤍']
2210,"absolutely, we're being fr. 🤍","absolutely, we're being fr. ",['🤍']
2211,what a great morning! 🤍,what a great morning! ,['🤍']
2212,i really be blessed to have my way w time 🤍,i really be blessed to have my way w time ,['🤍']
2213,the painting is very peculiar with its colors that are very clear  and pure...🤍💙,the painting is very peculiar with its colors that are very clear  and pure...,['🤍']
2214,"they have the purest soul🥹😭😭 you can rlly feel how they appreciate everything  how thankful they are, they're too precious and rlly deserves everything that they're having rn. i love you so much, my loves. i will always support you✨🤍","they have the purest soul you can rlly feel how they appreciate everything &amp; how thankful they are, they're too precious and rlly deserves everything that they're having rn. i love you so much, my loves. i will always support you✨","['\U0001f979', '😭', '😭', '🤍']"
2215,"🚨live now🚨!join - open lobbies now on f1 22

if you wanna come and have some fun and fair races then feel free! more the merrier.

if not, pop on stream and come and say hola 👋🏼

💙🤍","live now!join - open lobbies now on f1 22

if you wanna come and have some fun and fair races then feel free! more the merrier.

if not, pop on stream and come and say hola 

",['🤍']
2216,sent j/t bookings na ren po! kindly check ur dms hehe 🤍,sent j&amp;/t bookings na ren po! kindly check ur dms hehe ,['🤍']
2217,found them 🥹😻 so cute omg 🤍 and thankyou for the opportunity to win this wonderful prize 🐣🤞🏻 #searchforeasterbunny 🐇,found them  so cute omg  and thankyou for the opportunity to win this wonderful prize  #searchforeasterbunny ,"['\U0001f979', '🤍', '🐣', '🐇']"
2218,"i need to intake 2,250 calories today . let’s see if i can do it 😎","i need to intake 2,250 calories today . let’s see if i can do it ",['😎']
2219,"yet as you lot fall, still she rises!😉","yet as you lot fall, still she rises!",['😉']
2220,. i hope you're okay. take care of yourself 🤍,. i hope you're okay. take care of yourself ,['🤍']
2221,"i'm in love with doing what's healthy, what's grown, what's mature  what leads to peace 🤍🕊️
#peaceandlove","i'm in love with doing what's healthy, what's grown, what's mature &amp; what leads to peace ️
#peaceandlove",['🤍']
2222,one more fourth's mommy 🤣,one more fourth's mommy ,['🤣']
2223,"time well spent 🤍 
ldr napud ugma 🥱 goodnight 💤","time well spent  
ldr napud ugma  goodnight ",['🤍']
2224,cutieees. thank for this p'nam 🤍,cutieees. thank for this p'nam ,['🤍']
2225,what if we planned a wedding for our first date invited all our family and friends then killed ourselves instead of saying “i do”🤍,what if we planned a wedding for our first date invited all our family and friends then killed ourselves instead of saying “i do”,['🤍']
2226,fill your cup first and then you can do for everybody else 🤍.,fill your cup first and then you can do for everybody else .,['🤍']
2227,no he was fine with it😵‍💫,no he was fine with it‍,[]
2228,i live about 40min away from the hospital i’m supposed to deliver at. my pain tolerance isn’t that high so i can already see me dying before i even make it there 😭😭😭😭,i live about 40min away from the hospital i’m supposed to deliver at. my pain tolerance isn’t that high so i can already see me dying before i even make it there ,"['😭', '😭', '😭', '😭']"
2229,"done, thank you so much for the ga 🤍","done, thank you so much for the ga ",['🤍']
2230,"i wish you all the best in life, ilysm and  you know, you have a lot of thai fans.🤍🎂

happy ahyeon day
#allrounder_ahyeon_day 
#아현공주님_생일_축하해
#郑雅譞0411生日快乐","i wish you all the best in life, ilysm and  you know, you have a lot of thai fans.

happy ahyeon day
#allrounder_ahyeon_day 
#아현공주님_생일_축하해
#郑雅譞0411生日快乐",['🤍']
2231,a purple pastel sunrise is the best way to start any day 💜🤍,a purple pastel sunrise is the best way to start any day ,['🤍']
2232,thought you were on one huh 😂,thought you were on one huh ,['😂']
2233,"good morning moots!!!! 💕💕💕

i’m praying i don’t miss tommy’s stream i swear to god if i miss it it’s not gonna be pretty 👺👺","good morning moots!!!! 

i’m praying i don’t miss tommy’s stream i swear to god if i miss it it’s not gonna be pretty ",[]
2234,"posted, kindly check the thread of the main post 🤍","posted, kindly check the thread of the main post ",['🤍']
2235,"starting to calm down now. 

that was the worst we’ve played under javi. 

we were like that under jesse every game. 

we go again, leeds. 

#mot #lufc 💙💛🤍","starting to calm down now. 

that was the worst we’ve played under javi. 

we were like that under jesse every game. 

we go again, leeds. 

#mot #lufc ",['🤍']
2236,"old me, always planning and too much worry. 
new me, tawakkal is the only way to find some peace, joy, and happiness 🤍","old me, always planning and too much worry. 
new me, tawakkal is the only way to find some peace, joy, and happiness ",['🤍']
2237,him taking their phone because they r shaking hes so real for that 😭,him taking their phone because they r shaking hes so real for that ,['😭']
2238,ahh thank you so much my friend. that really means the world to me. just made my day haha 🤍🤝,ahh thank you so much my friend. that really means the world to me. just made my day haha ,['🤍']
2239,"our love for designer hair care, inspired by italian sophistication, heritage and culture 🤍

100% made in italy, with love, for you. 

discover #italiandesignerhaircare:","our love for designer hair care, inspired by italian sophistication, heritage and culture 

100% made in italy, with love, for you. 

discover #italiandesignerhaircare:",['🤍']
2240,parang wts taehyung proof rpc and triptych 🥹 badly need funds,parang wts taehyung proof rpc and triptych  badly need funds,['\U0001f979']
2241,"thank you for all the time you shared with us, you don't know how i'm going to miss seeing you enjoy what you do and seeing your beautiful smile. you worked hard and did a great job! 🤍

#alwayswithyoo #플레이_빠빠이
#kihyun #기현","thank you for all the time you shared with us, you don't know how i'm going to miss seeing you enjoy what you do and seeing your beautiful smile. you worked hard and did a great job! 

#alwayswithyoo #플레이_빠빠이
#kihyun #기현",['🤍']
2242,"hey guys i’m new to #booktwt so i wanted to talk about my fav books and stuff! i’ll be following back!🤍

•i only have 2 fav series rn because i’m a very slow reader😭 but i love the shatter me series and the folk of the air(basic ik)
•my next read will be tvd","hey guys i’m new to #booktwt so i wanted to talk about my fav books and stuff! i’ll be following back!

•i only have 2 fav series rn because i’m a very slow reader but i love the shatter me series and the folk of the air(basic ik)
•my next read will be tvd","['🤍', '😭']"
2243,"han, changbin and lee know yesterday.
they were super kind, the fact that i could talk to them only for 5 seconds it was enough for me 🤍","han, changbin and lee know yesterday.
they were super kind, the fact that i could talk to them only for 5 seconds it was enough for me ",['🤍']
2244,"so happy to be able to share this space and crazy experience with my sibling  , as his older sister i've been guiding that lil a**hole and he owes everything to me. 

🤍✨","so happy to be able to share this space and crazy experience with my sibling  , as his older sister i've been guiding that lil a**hole and he owes everything to me. 

✨",['🤍']
2245,"weekly schedule 【4/10 - 4/16】
dd is finally back...!🤍⚔️
tags: 
✰ general: #aiaamare 
✰ live: #aiaamarelive 
✰ art: #amareatelier 
✰ clips: #aiaclips 
✰ nsfw: #amarerotic 
✰ meme: #aiyahamare 
✰ assets/thumbnails: #aiaassets 
✰ fans: #aiadmirers","weekly schedule 【4/10 - 4/16】
d&amp;d is finally back...!⚔️
tags: 
✰ general: #aiaamare 
✰ live: #aiaamarelive 
✰ art: #amareatelier 
✰ clips: #aiaclips 
✰ nsfw: #amarerotic 
✰ meme: #aiyahamare 
✰ assets/thumbnails: #aiaassets 
✰ fans: #aiadmirers",['🤍']
2246,why are they on first name basis with him ?? 😭 i'm sorry it's just funny to me like imagine :)twt calling drm clay all the time,why are they on first name basis with him ??  i'm sorry it's just funny to me like imagine :)twt calling drm clay all the time,['😭']
2247,"d-1

somehow, i still can’t believe that you’re coming home tomorrow. time flew by, really. 🥺 i’m excited to hear your voice, for the stories you’re going to tell. have a good night’s sleep! tomorrow, we’ll see each other again. 🤍","d-1

somehow, i still can’t believe that you’re coming home tomorrow. time flew by, really.  i’m excited to hear your voice, for the stories you’re going to tell. have a good night’s sleep! tomorrow, we’ll see each other again. ",['🤍']
2248,there’s no way people aren’t realizing that i’m exaggerating for effect here 💀,there’s no way people aren’t realizing that i’m exaggerating for effect here ,['💀']
2249,can’t believe all this happened in his first season 🐐,can’t believe all this happened in his first season ,[]
2250,happy monday justine. did you have a good easter? enjoy your day. ❤️😘❤️,happy monday justine. did you have a good easter? enjoy your day. ❤️❤️,[]
2251,thank you! happy monday too 🤪🤗🤍,thank you! happy monday too ,['🤍']
2252,"🌸i debuted a year ago today,

thank you for all the love and memories you’ve shared with me, i can’t wait to make many more with you cuties this year eeeeep🦋🤍 #vtuber #envtuber","i debuted a year ago today,

thank you for all the love and memories you’ve shared with me, i can’t wait to make many more with you cuties this year eeeeep #vtuber #envtuber",['🤍']
2253,"""bloom like flowers, whenever you are planted.
allow yourself to grow in all places people think you never would. ""🖤

""blooming you""

🖤 auction soon on  
🖤 tuesday | 13:00 utc

rt  like are much appreciated 🤍","""bloom like flowers, whenever you are planted.
allow yourself to grow in all places people think you never would. ""

""blooming you""

 auction soon on  
 tuesday | 13:00 utc

rt &amp; like are much appreciated ",['🤍']
2254,"i show everybody love because they deserve it. but my friends, they get the world shawty. i love them  they love me 🫶🏾 i love that. getchu some.","i show everybody love because they deserve it. but my friends, they get the world shawty. i love them &amp; they love me 🫶 i love that. getchu some.",[]
2255,can't wait to see your next piece 🤍🔥,can't wait to see your next piece ,"['🤍', '🔥']"
2256,"10 days left before his birthday. it may be just a normal day for others but for us and after everything that happened, please let it be special for jay cuz he deserves it. 🤍","10 days left before his birthday. it may be just a normal day for others but for us and after everything that happened, please let it be special for jay cuz he deserves it. ",['🤍']
2257,haa 😭😭 that movie and miracle in cell 7,haa  that movie and miracle in cell 7,"['😭', '😭']"
2258,"welcome back bb 🤍

welcome back youngk
#welcome_home_youngk
#영케이_전역_축하해","welcome back bb 

welcome back youngk
#welcome_home_youngk
#영케이_전역_축하해",['🤍']
2259,you tired of being so tired n you damn sure ain’t getting even 🤧,you tired of being so tired n you damn sure ain’t getting even ,[]
2260,wow what beautiful family. 🤍,wow what beautiful family. ,['🤍']
2261,"i’ve answered this one 🤔 
do tell…","i’ve answered this one  
do tell…",['🤔']
2262,happy monthversary lovebirds! wishing you an anniversary as special as the love you two share. 🤍,happy monthversary lovebirds! wishing you an anniversary as special as the love you two share. ,['🤍']
2263,good morning bff 🤍,good morning bff ,['🤍']
2264,nirvana girl by sorn 🤭🤭or literally any song by sorn (but it’s kpop idk if u like kpop),nirvana girl by sorn or literally any song by sorn (but it’s kpop idk if u like kpop),[]
2265,hi elisaveta! happy to discover your journey 🤍,hi elisaveta! happy to discover your journey ,['🤍']
2266,"thank you for this giveaway, yuri-san 🤍

for me, this is the most memorable photo and moment on their world tour and this was their concert here in manila. i'm so lucky that i'm one of those who saw them perform live and got to be with them even on a short period of time. +","thank you for this giveaway, yuri-san 

for me, this is the most memorable photo and moment on their world tour and this was their concert here in manila. i'm so lucky that i'm one of those who saw them perform live and got to be with them even on a short period of time. +",['🤍']
2267,you look healthier  healthier every time sir! 👊🤍,you look healthier &amp; healthier every time sir! ,['🤍']
2268,what a shitty thing. sorry it’s happening. 🤍,what a shitty thing. sorry it’s happening. ,['🤍']
2269,happy monday dara. i hope you enjoyed your easter and your day today. ❤️😘❤️,happy monday dara. i hope you enjoyed your easter and your day today. ❤️❤️,[]
2270,try dey do giveaways sometimes… as you used to say; we rise by lifting others 💙,try dey do giveaways sometimes… as you used to say; we rise by lifting others ,[]
2271,thanks a lot fam!! and gm gm 🤍,thanks a lot fam!! and gm gm ,['🤍']
2272,"chinna correction, but the best 😏🤍","chinna correction, but the best ",['🤍']
2273,"mere mama k 9th feb😂
almost bday twin","mere mama k 9th feb
almost bday twin",['😂']
2274,happy birthday bestie! i wish u the best and everything nice! i'm blessed to have you as a friend!! 🤍,happy birthday bestie! i wish u the best and everything nice! i'm blessed to have you as a friend!! ,['🤍']
2275,"real women don’t have to ‘pass,’ w⚓️, we already are women, (which you will never, ever, be.) and we don’t give a 💩 about your opinion on our appearance.","real women don’t have to ‘pass,’ w⚓️, we already are women, (which you will never, ever, be.) and we don’t give a  about your opinion on our appearance.",['💩']
2276,guys all we want to see is meat thina guys we can’t be eating pap and non existent meat asoze kaloku 🤣🤣🤣😂😂😂😂😂😂🤣u guys niyaybaxa,guys all we want to see is meat thina guys we can’t be eating pap and non existent meat asoze kaloku u guys niyaybaxa,"['🤣', '🤣', '🤣', '😂', '😂', '😂', '😂', '😂', '😂', '🤣']"
2277,my fav aesthetic and crumb for their birthdays this year. the royals. 😅 🧡🤍,my fav aesthetic and crumb for their birthdays this year. the royals.  ,"['😅', '🤍']"
2278,ion want this man i’m just bored 💀💀💀😂😂,ion want this man i’m just bored ,"['💀', '💀', '💀', '😂', '😂']"
2279,they’re gonna drop the new mang merch when hobi leaves so that we feel less lonely 😞,they’re gonna drop the new mang merch when hobi leaves so that we feel less lonely ,[]
2280,this guy played this song for me 🙄 #3numd3 by,this guy played this song for me  #3numd3 by,[]
2281,"when my heart is at peace 🤍
#kwonjiyong","when my heart is at peace 
#kwonjiyong",['🤍']
2282,who? i don't know a single person who would miss me 😂,who? i don't know a single person who would miss me ,['😂']
2283,"overcast weather ,baggy clothes and snack runs 🤍","overcast weather ,baggy clothes and snack runs ",['🤍']
2284,this is so bad 😭😭,this is so bad ,"['😭', '😭']"
2285,"positivity claire 😉 why have realism at this moment. everything is so good, let's enjoy it 👊🖤🤍","positivity claire  why have realism at this moment. everything is so good, let's enjoy it ","['😉', '🤍']"
2286,"10’ | bta gives us the lead!!!

swift whips in a wonderful free kick from the left and bta bundles it home!

coyb! 👊

💙🤍 1-0 🟣🔵 | #wba","10’ | bta gives us the lead!!!

swift whips in a wonderful free kick from the left and bta bundles it home!

coyb! 

 1-0  | #wba",['🤍']
2287,"new week, new chance to make a difference in students' lives! 🤍 #transformtogether","new week, new chance to make a difference in students' lives!  #transformtogether",['🤍']
2288,their 1st concert here in ph. my first concert with my seven. and most memorable part is that i was a part of thousands of engenes who surprised them with an unplanned shout out acapella 🤍,their 1st concert here in ph. my first concert with my seven. and most memorable part is that i was a part of thousands of engenes who surprised them with an unplanned shout out acapella ,['🤍']
2289,omg u captured their expressions so well! 🤍 this is so gooddd 😭😭😭🤍,omg u captured their expressions so well!  this is so gooddd ,"['🤍', '😭', '😭', '😭', '🤍']"
2290,"at the very front of 13 and it’s gone down. i’d love to say let’s go ride something else, but everything else of interest is also down. trying to remain optimistic but it’s not easy 😐 👩🏻‍🦲","at the very front of 13 and it’s gone down. i’d love to say let’s go ride something else, but everything else of interest is also down. trying to remain optimistic but it’s not easy  ‍",[]
2291,"my heels no fit high so for my wedding 😂
or maybe i go just wear for take pics 🤣🤣","my heels no fit high so for my wedding 
or maybe i go just wear for take pics ","['😂', '🤣', '🤣']"
2292,"🕊the same pic of columbina everyday🕊
🤍day 115
🤍goal : 500days 
🤍2023 , april 10 
🤍segunda-feira /  monday
🕊~a mesma foto da columbina todo dia / the same pic of columbina everyday~🕊","the same pic of columbina everyday
&gt;day 115
&gt;goal : 500days 
&gt;2023 , april 10 
&gt;segunda-feira /  monday
~a mesma foto da columbina todo dia / the same pic of columbina everyday~","['🤍', '🤍', '🤍', '🤍']"
2293,ik every army feel what i feel right now 😭😭😭😭,ik every army feel what i feel right now ,"['😭', '😭', '😭', '😭']"
2294,a very packed and busy day for both me and kakak. crossing fingers we’ll both have a wonderful rest tonight 🤍,a very packed and busy day for both me and kakak. crossing fingers we’ll both have a wonderful rest tonight ,['🤍']
2295,//you're welcome 🤍,//you're welcome ,['🤍']
2296,if the news is true about you and kelce .. that’s a great look #breakingbarriers 🤍🖤🤎,if the news is true about you and kelce .. that’s a great look #breakingbarriers ,['🤍']
2297,"thank u so much for this dream 🤍
both of you are amazing and i will support you two to death.","thank u so much for this dream 
both of you are amazing and i will support you two to death.",['🤍']
2298,greetings to all 😊 just wanted to introduce everyone to my newest personality for the foreseeable future 😌,greetings to all  just wanted to introduce everyone to my newest personality for the foreseeable future ,[]
2299,"these photos shows the most wonderful night that i had in my whole life. they make me feel like i'm living a teenage dream indeed. my home, my safe place, my everything. i love them so much 😭🤍","these photos shows the most wonderful night that i had in my whole life. they make me feel like i'm living a teenage dream indeed. my home, my safe place, my everything. i love them so much ","['😭', '🤍']"
2300,"an incredible thesis from the amazing dr shonagh dillon is available for pdf download here. a valuable and hugely important body of research 
💚🤍💜♀️","an incredible thesis from the amazing dr shonagh dillon is available for pdf download here. a valuable and hugely important body of research 
♀️",['🤍']
2301,how wonderful 🐕🫶🏽 of course i completely understand that 🤍 xx,how wonderful 🫶 of course i completely understand that  xx,['🤍']
2302,random thoughts. 💭 🤍,random thoughts.  ,['🤍']
2303,"hokuto is so different from what i thought ww not kind at all! 
🤍","hokuto is so different from what i thought ww not kind at all! 
",['🤍']
2304,try dey do giveaways sometimes… as you used to say; we rise by lifting others 💙,try dey do giveaways sometimes… as you used to say; we rise by lifting others ,[]
2305,"my dad is so sweet and emotionally intelligent 🥹 he’s one of those jamaicans with the ruff exterior, always serious and doesn’t run jokes wid man lol but if i’m sad he’s gonna check up on me to make sure i’m good and give me space while still letting me know he’s there for me","my dad is so sweet and emotionally intelligent  he’s one of those jamaicans with the ruff exterior, always serious and doesn’t run jokes wid man lol but if i’m sad he’s gonna check up on me to make sure i’m good and give me space while still letting me know he’s there for me",['\U0001f979']
2306,"am not sure if she changed her profile picture purposely to the picture on the left just so we can have matching display pictures too, but... point is that cammie and i are matching everywhere. my heart is full because of smol cammie. 😗🤍","am not sure if she changed her profile picture purposely to the picture on the left just so we can have matching display pictures too, but... point is that cammie and i are matching everywhere. my heart is full because of smol cammie. ",['🤍']
2307,"happy 16th ahyeonie !! can’t wait to see more of your talents 🤍

happy ahyeon day
#allrounder_ahyeon_day 
#아현공주님_생일_축하해
#郑雅譞0411生日快乐","happy 16th ahyeonie !! can’t wait to see more of your talents 

happy ahyeon day
#allrounder_ahyeon_day 
#아현공주님_생일_축하해
#郑雅譞0411生日快乐",['🤍']
2308,nagttreatment ka pa din  ? 🥺 wishing full recovery soonest for you huhu 🤍,nagttreatment ka pa din  ?  wishing full recovery soonest for you huhu ,['🤍']
2309,happy monday nathalie. enjoy the final day of your trip to london and safe travels home. ❤️❤️❤️🙏🙏🙏,happy monday nathalie. enjoy the final day of your trip to london and safe travels home. ❤️❤️❤️,"['🙏', '🙏', '🙏']"
2310,"when you’re weak, i want you to know that i always support you  🫶🖤

#bibleisloved
  
#biblewichapas 
#bsumone","when you’re weak, i want you to know that i always support you  🫶

#bibleisloved
  
#biblewichapas 
#bsumone",[]
2311,funny how all of them are edited 🤭,funny how all of them are edited ,[]
2312,when the fur boy goes with mom to sc but has to stay outside the whole time and we get a monsoon and the dirt is just clay…😦🫢🤢,when the fur boy goes with mom to sc but has to stay outside the whole time and we get a monsoon and the dirt is just clay…,[]
2313,"this admin is stuck in this fairytale-like-moment so here’s a little loveydovey edit ❤️🧡💛💚💙💜🤍

#milephakphum ; #nnattawin 
#legendofsrichandxmileapo
 ;","this admin is stuck in this fairytale-like-moment so here’s a little loveydovey edit ❤️

#milephakphum ; #nnattawin 
#legendofsrichandxmileapo
 ;",['🤍']
2314,feeling unmotivated 😔,feeling unmotivated ,[]
2315,forever grateful for your support 🤍,forever grateful for your support ,['🤍']
2316,try to take a step back and calm yourself down by listening to music or something peaceful love. 🤍,try to take a step back and calm yourself down by listening to music or something peaceful love. ,['🤍']
2317,jongup what's in my bag are what most guy do. except that griptok 🤣🤣,jongup what's in my bag are what most guy do. except that griptok ,"['🤣', '🤣']"
2318,"my recent baby: callie 🤍
#showusyoursims","my recent baby: callie 
#showusyoursims",['🤍']
2319,wilujeung wengi yeorobun 🤍 have a sweet dream !!,wilujeung wengi yeorobun  have a sweet dream !!,['🤍']
2320,come join the community  😊,come join the community  ,[]
2321,my baby do too lol. but my lil brother gon get tf on fast🤣🤣🤣🤣,my baby do too lol. but my lil brother gon get tf on fast,"['🤣', '🤣', '🤣', '🤣']"
2322,we’re having a great week this week! don’t let anyone change that 🤞🏾☺️,we’re having a great week this week! don’t let anyone change that ☺️,[]
2323,good job i don't weigh much aye 😂😂 and i tried to balance its not my fault the bus ride was more bumpy then i expected 😂,good job i don't weigh much aye  and i tried to balance its not my fault the bus ride was more bumpy then i expected ,"['😂', '😂', '😂']"
2324,don’t trust anyone 🤍,don’t trust anyone ,['🤍']
2325,"amy beach 🎶🎹 brilliant pianist, wonderful musician and groundbreaking composer.🎶💜🤍🖤","amy beach  brilliant pianist, wonderful musician and groundbreaking composer.",['🤍']
2326,"maria ioudenitch  kenny broberg ..amy beach  romance for violin  piano , op.23 🎶🎻🎹🖤🤍💜","maria ioudenitch &amp; kenny broberg ..amy beach  romance for violin &amp; piano , op.23 ",['🤍']
2327,"we're here for you, love 💙💗🤍💗💙
it's not fair what happened to eden and it's not fair what the online response has been like at times.
sending love 🫂","we're here for you, love 
it's not fair what happened to eden and it's not fair what the online response has been like at times.
sending love ",['🤍']
2328,"wts / sale pc straykids changbin i.n han seungmin bangchan felix pob muplant album cevel i am not nacific family mart maxident stay in stay 

🧨harganya tawar aja di rep atau dm 🤍
🧨free packing
🧨bisa keep event 🍊
🧨dom bali","wts / sale pc straykids changbin i.n han seungmin bangchan felix pob muplant album cevel i am not nacific family mart maxident stay in stay 

harganya tawar aja di rep atau dm 
free packing
bisa keep event 
dom bali",['🤍']
2329,i needed this 🤍,i needed this ,['🤍']
2330,vashmeryl so cute 🥺 (totally thinking i'm in meryl's place bc we're the same height 😈),vashmeryl so cute  (totally thinking i'm in meryl's place bc we're the same height ),[]
2331,"🤍

happy ahyeon day
#allrounder_ahyeon_day
#아현공주님_생일_축하해
#郑雅譞0411生日快乐","

happy ahyeon day
#allrounder_ahyeon_day
#아현공주님_생일_축하해
#郑雅譞0411生日快乐",['🤍']
2332,he's not making the situation any better 🤣,he's not making the situation any better ,['🤣']
2333,she look like her daddy for sure 😭,she look like her daddy for sure ,['😭']
2334,it really will be! we lucked out. 😮‍💨,it really will be! we lucked out. ‍,[]
2335,"look at the cost of living in ghana,and you take 600gh salary? are you working for your future or you are working for manager’s future?🤣","look at the cost of living in ghana,and you take 600gh salary? are you working for your future or you are working for manager’s future?",['🤣']
2336,yes please omg both of you deserved that so much 🥺,yes please omg both of you deserved that so much ,[]
2337,"in life we will all experience good times even more better times and aswell of course bad times but in all this make sure your happiness is timeless 🤍

 ✨👑","in life we will all experience good times even more better times and aswell of course bad times but in all this make sure your happiness is timeless 

 ✨",['🤍']
2338,"good to know and remember.
👇👇👇","good to know and remember.
",[]
2339,give jisoo some promo:))) you're wasting a huge opportunity 😤 😑,give jisoo some promo:))) you're wasting a huge opportunity  ,['😤']
2340,"good parts (when the quality is bad but i am) - le sserafim (르세라핌) - 들어보세요. 

by melon
이노래도 진짜 좋아 🤍","good parts (when the quality is bad but i am) - le sserafim (르세라핌) - 들어보세요. 

by melon
이노래도 진짜 좋아 ",['🤍']
2341,happy birthday buat kanat/kak netnot ku paling keren dan paling cantik hari ini yayyy~ __♡ wishing you all the best in the year to come. may your days be filled with sunshine and beautiful colours! 🤍💛💚💜,happy birthday buat kanat/kak netnot ku paling keren dan paling cantik hari ini yayyy~ &gt;__♡ wishing you all the best in the year to come. may your days be filled with sunshine and beautiful colours! ,['🤍']
2342,"go to pinterest put ur name and then “core”
-
dia core ✨🤍","go to pinterest put ur name and then “core”
-
dia core ✨",['🤍']
2343,"rise and shine, whales!🐳☀️

let’s kickstart this week with some positive vibes!🤍","rise and shine, whales!☀️

let’s kickstart this week with some positive vibes!",['🤍']
2344,moving into the next chapter of my life 🤍✨,moving into the next chapter of my life ✨,['🤍']
2345,girl all yuh cuh do is laughh.!!😂😂but yeh boy the men get bloody,girl all yuh cuh do is laughh.!!but yeh boy the men get bloody,"['😂', '😂']"
2346,thank you. the news is just heartbreaking and devastating. 🤍,thank you. the news is just heartbreaking and devastating. ,['🤍']
2347,them would definitely be that image 🤭🤭,them would definitely be that image ,[]
2348,"awww 🤍❤🫂🦋🎼🕯
so much love to you darling sis 💚
love,blessings and joy to your heart sweetheart 🤍💚❤🙏🎼🦋💎🌸🌸🌸","awww ❤
so much love to you darling sis 
love,blessings and joy to your heart sweetheart ❤","['🤍', '🤍', '🙏']"
2349,coyp!! 🖤🤍,coyp!! ,['🤍']
2350,"in a parallel world abhimanyu birla and akshara abhimanyu birla lives happily ever after with their twins abhir birla and aaira birla 🤍
#abhira #yrkkh","in a parallel world abhimanyu birla and akshara abhimanyu birla lives happily ever after with their twins abhir birla and aaira birla 
#abhira #yrkkh",['🤍']
2351,i’ve missed youuuu!! 🥺 seeing this tweet made me realise how much i missed out on omg 😭 hope you’re loving the independent living life and it’s treating you well!! love u 🤍,i’ve missed youuuu!!  seeing this tweet made me realise how much i missed out on omg  hope you’re loving the independent living life and it’s treating you well!! love u ,"['😭', '🤍']"
2352,"hei engenes! just wanted to drop by and say hi with my latest selca, hope you all are doing well and staying safe. remember to eat well and stay happy always! your health and happiness are just as important as your love for #enhypen. 🤍","hei engenes! just wanted to drop by and say hi with my latest selca, hope you all are doing well and staying safe. remember to eat well and stay happy always! your health and happiness are just as important as your love for #enhypen. ",['🤍']
2353,fr im just like that fr also 😳👉👈 ft,fr im just like that fr also  ft,['👉']
2354,literally the cutest smol bean 😔🤍,literally the cutest smol bean ,['🤍']
2355,oh so that’s why!!! thank you so much 🙏🏻 🤍 💜,oh so that’s why!!! thank you so much   ,"['🙏', '🤍']"
2356,thanks for letting me know jaem 🤍,thanks for letting me know jaem ,['🤍']
2357,what the name of the anime ? 😊,what the name of the anime ? ,[]
2358,i was not expecting him to tease her like that 😂 it’s like how he teases jimin i loved that,i was not expecting him to tease her like that  it’s like how he teases jimin i loved that,['😂']
2359,globe trotter....the sun sits well on your skin 🤍📸👌🏾,globe trotter....the sun sits well on your skin ,['🤍']
