ID,Comments,raw text,emojis
3297,"sure is ,but you will have to remind me 😆😍","sure is ,but you will have to remind me ",['😍']
3298,please send that easter bunny to my house...🔥🔥🔥😍😍😍,please send that easter bunny to my house...,"['🔥', '🔥', '🔥', '😍', '😍', '😍']"
3299,nothing….😍😍😍,nothing….,"['😍', '😍', '😍']"
3300,many more happy returns 🎉😍,many more happy returns ,"['🎉', '😍']"
3301,i love seeing the qrts😍😍😍😍😍,i love seeing the qrts,"['😍', '😍', '😍', '😍', '😍']"
3302,man i had the biggest crush on tyra banks back then too. 😍,man i had the biggest crush on tyra banks back then too. ,['😍']
3303,thinking about how we're gonna be settling down for a night in gothia towers this time next week ahead of an amazing 3 days 😍,thinking about how we're gonna be settling down for a night in gothia towers this time next week ahead of an amazing 3 days ,['😍']
3304,i love you i love your dick i love your ass 😍 😍 😍 😍,i love you i love your dick i love your ass    ,"['😍', '😍', '😍', '😍']"
3305,"ooh,maybe you should redo the wheel scene the same way~calamity aside,seeing him tied to the wheel was hot~😍🥵💓😳","ooh,maybe you should redo the wheel scene the same way~calamity aside,seeing him tied to the wheel was hot~","['😍', '🥵']"
3306,arijith singh and i visited last year 😍❤️,arijith singh and i visited last year ❤️,['😍']
3307,that shooting leg cramp that comes with the period pain 😍😍 lord take me please,that shooting leg cramp that comes with the period pain  lord take me please,"['😍', '😍']"
3308,the difference is in the bank account balance😍😍,the difference is in the bank account balance,"['😍', '😍']"
3309,god is so good. i’m down to my goal weight and it isn’t even anywhere near my birthday 😊🥰😍,god is so good. i’m down to my goal weight and it isn’t even anywhere near my birthday ,"['🥰', '😍']"
3310,journalist murdered in south africa had warned kids to leave 'falling apart' country  🤦‍♂️,journalist murdered in south africa had warned kids to leave 'falling apart' country  ‍♂️,[]
3311,the movement is everything 😍,the movement is everything ,['😍']
3312,bate and obj 😍,bate and obj ,['😍']
3313,miss your tweet and wow 😍😍😍😍🥰🥰🥰,miss your tweet and wow ,"['😍', '😍', '😍', '😍', '🥰', '🥰', '🥰']"
3314,this is so cute 😍,this is so cute ,['😍']
3315,love this look! 😍💖,love this look! ,['😍']
3316,when you find out your copy of  new album is signed 😍😍😍😍 stream higher than heaven,when you find out your copy of  new album is signed  stream higher than heaven,"['😍', '😍', '😍', '😍']"
3317,"😍 this totally made my day, this is what makes me want to become better and better!

thanks for believing in me and my work 🫂"," this totally made my day, this is what makes me want to become better and better!

thanks for believing in me and my work ",['😍']
3318,this salmon that my mother cooked was divine 😍🤲🏾,this salmon that my mother cooked was divine ,['😍']
3319,lol yeah i hope it goes extra time  penalties too man 😍,lol yeah i hope it goes extra time &amp; penalties too man ,['😍']
3320,"people ask me why i have one, they look like cartoon characters just the cutest thing 😍","people ask me why i have one, they look like cartoon characters just the cutest thing ",['😍']
3321,real sweet young blond pretty woman 😍😍😍😍😎,real sweet young blond pretty woman ,"['😍', '😍', '😍', '😍', '😎']"
3322,"tasteee, nicole is up first and then reese is second😍","tasteee, nicole is up first and then reese is second",['😍']
3323,but it looks so amazing and beautiful 😍❤️ i wish i was this good with my builds 🥺,but it looks so amazing and beautiful ❤️ i wish i was this good with my builds ,['😍']
3324,i love how fadgo ain’t embarrassed  to show his true colors like yeah wbk you are disgusting 😍,i love how fadgo ain’t embarrassed  to show his true colors like yeah wbk you are disgusting ,['😍']
3325,my wife that doesn’t reply to her messages ❤️😍,my wife that doesn’t reply to her messages ❤️,['😍']
3326,nothing like a day with all the boys. 😍,nothing like a day with all the boys. ,['😍']
3327,would love the white/semi solar red 😍😊,would love the white/semi solar red ,['😍']
3328,about bloody time. bastard!!!! 😍,about bloody time. bastard!!!! ,['😍']
3329,"my biases rock any hair color but especially pretty in pink😍
#chanyeol #onew","my biases rock any hair color but especially pretty in pink
#chanyeol #onew",['😍']
3330,this color on you woman! 😍😍😍,this color on you woman! ,"['😍', '😍', '😍']"
3331,good project keep going more succed with you 😍,good project keep going more succed with you ,['😍']
3332,please you look so cute i love this so much!!!!! 😍😍😍😍😍,please you look so cute i love this so much!!!!! ,"['😍', '😍', '😍', '😍', '😍']"
3333,love getting treated like shit in this household 😍😍,love getting treated like shit in this household ,"['😍', '😍']"
3334,thank you zouma for this atay content 😂😍,thank you zouma for this atay content ,"['😂', '😍']"
3335,"“women”😍
“they are very strong independent individuals that need more love and appreciation.”","“women”
“they are very strong independent individuals that need more love and appreciation.”",['😍']
3336,sis is pretty in anything.. but the rm jersey…she is glowing 😍😍,sis is pretty in anything.. but the rm jersey…she is glowing ,"['😍', '😍']"
3337,"😍🤏💥🤐🥰
nothing organization amount call.
i bond with her    #海口","
nothing organization amount call.
i bond with her    #海口","['😍', '🥰']"
3338,only for you could i do 7 rounds😍,only for you could i do 7 rounds,['😍']
3339,😍😍😍this look is very cute. i want her to look at me like that.,this look is very cute. i want her to look at me like that.,"['😍', '😍', '😍']"
3340,forgot to add oats too🙂i don't know how y'all eat that thing,forgot to add oats tooi don't know how y'all eat that thing,[]
3341,my baby also loves him and tata… 😍,my baby also loves him and tata… ,['😍']
3342,"an old-ish fullbody of an oc for my discord server 😍

#rkgk #oc","an old-ish fullbody of an oc for my discord server 

#rkgk #oc",['😍']
3343,"day 2 of #100daysofnocode 

i built a personal site using ! and started using  😍

check it out below 👇","day 2 of #100daysofnocode 

i built a personal site using ! and started using  

check it out below ",['😍']
3344,|| your choices are always so glamourous i love both sides 😍,|| your choices are always so glamourous i love both sides ,['😍']
3345,uncle frank finally confess😀😀,uncle frank finally confess,[]
3346,it’s you every time 😍😍😍,it’s you every time ,"['😍', '😍', '😍']"
3347,bruh  is a dancer and you can’t tell me different 😍😍,bruh  is a dancer and you can’t tell me different ,"['😍', '😍']"
3348,my pretty ass sister 😍😍😍🖤.,my pretty ass sister .,"['😍', '😍', '😍']"
3349,"thinking about this room i saw at lifecamp, it’s small but i like the kitchen… weird stuff!

this is because most landlords remember the kitchen after building the house😒😩","thinking about this room i saw at lifecamp, it’s small but i like the kitchen… weird stuff!

this is because most landlords remember the kitchen after building the house",[]
3350,i must have this 😍🤤,i must have this ,['😍']
3351,"good morning my dear friends 😍
#naturephotography 🐿🌲
#coolnature 🌼🌷
#nature 🍂🍃","good morning my dear friends 
#naturephotography 
#coolnature 
#nature ",['😍']
3352,"the lady on the right in red, is gorgeous! 😳😍🌹","the lady on the right in red, is gorgeous! ",['😍']
3353,everyone looking so nice today i’m loving it 😍😍😍😍😍,everyone looking so nice today i’m loving it ,"['😍', '😍', '😍', '😍', '😍']"
3354,cute as ever! looking very sincere😍,cute as ever! looking very sincere,['😍']
3355,"🎯update 🎯

for some time now i have been telling you guys how strong  is.

and look at this chart! 

just beautifull😍! $dcb still only 2.5 million mc. but already a 5x since my calls.

$cgpt launching in about 12h and 24 #ido's more to come!🚀

#web3 #ai","update 

for some time now i have been telling you guys how strong  is.

and look at this chart! 

just beautifull! $dcb still only 2.5 million mc. but already a 5x since my calls.

$cgpt launching in about 12h and 24 #ido's more to come!

#web3 #ai",['😍']
3356,"if her hair can’t do this style, a amso min kudina nafasa😍","if her hair can’t do this style, a amso min kudina nafasa",['😍']
3357,"day 19 of tweeting until 
 replies 😍♥️","day 19 of tweeting until 
 replies ♥️",['😍']
3358,"😍

side note: i gotta make one of these","

side note: i gotta make one of these",['😍']
3359,"aww i love to, happy easter to you😍👍💐","aww i love to, happy easter to you","['😍', '👍']"
3360,this picture is a panty dropper 😍,this picture is a panty dropper ,['😍']
3361,all my mutuals stop lying about your height challenge 😍,all my mutuals stop lying about your height challenge ,['😍']
3362,it's such a good feeling when it finally drops! i tackled this one with 6 alts a week as i just wanted it! persistence won in the end and it's now sitting pretty in my collection 😍,it's such a good feeling when it finally drops! i tackled this one with 6 alts a week as i just wanted it! persistence won in the end and it's now sitting pretty in my collection ,['😍']
3363,i love a wholesome sunday 😍,i love a wholesome sunday ,['😍']
3364,my face when   slid his gorgeous thick cock into me 😍😍😍😍😍😍😍😍😈😈😈😈😈😈,my face when   slid his gorgeous thick cock into me ,"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']"
3365,"salted and unsalted, toasted and plain in whichever way cashews reign 😍","salted and unsalted, toasted and plain in whichever way cashews reign ",['😍']
3366,"yeah and i'm worried he'll now go a whole month without assisting and scoring 😔😔😭😭💔💔
it was also his first match with an orange rating of 6.7 on sofascore dropping his season average to 7.56 😔😔😔 negative match all round 💔💔💔😥😥😥
expect better from him...","yeah and i'm worried he'll now go a whole month without assisting and scoring 
it was also his first match with an orange rating of 6.7 on sofascore dropping his season average to 7.56  negative match all round 
expect better from him...","['😭', '😭']"
3367,🔥🤤😋😋👅yes yes yes please jumping up and down ❤️ 🔥 👅 🤤 😍,yes yes yes please jumping up and down ❤️    ,"['🔥', '😋', '😋', '🔥', '😍']"
3368,"going live now w/hubby on that happy easter fortnite grind 😍 come vibe or play with us  no kids invited 18+
🟢
🟣
🔵","going live now w/hubby on that happy easter fortnite grind  come vibe or play with us &amp; no kids invited 18+


",['😍']
3369,ofc i see ur insanity every day 😍,ofc i see ur insanity every day ,['😍']
3370,"finally someone else who love the lv gear, personally my fav off mercades gear in wwe 😍😍🩷","finally someone else who love the lv gear, personally my fav off mercades gear in wwe 🩷","['😍', '😍']"
3371,i would like to have a neighbor as beautiful and horny as ginger gray ❤️❤️❤️😍😍😍😘😘😘🌹🌹🌹 she is a woman's love,i would like to have a neighbor as beautiful and horny as ginger gray ❤️❤️❤️ she is a woman's love,"['😍', '😍', '😍']"
3372,"what more can be said 😍❤️🔥🏆🏆🏆🌟?  thank you, !!!","what more can be said ❤️?  thank you, !!!","['😍', '🔥']"
3373,"hot streamer that loves to tease balloons, shut up and take my money😂😍😍😍","hot streamer that loves to tease balloons, shut up and take my money","['😂', '😍', '😍', '😍']"
3374,"md-11's 😍 get your pictures now. ups says they are phasing them out in favor of 767f's, soon:/","md-11's  get your pictures now. ups says they are phasing them out in favor of 767f's, soon:/",['😍']
3375,oh what joy to be a child! 😭😍,oh what joy to be a child! ,"['😭', '😍']"
3376,my baby pulled in town on me😍😍😍,my baby pulled in town on me,"['😍', '😍', '😍']"
3377,omg the vibes😍😍i absolutely love them all!!,omg the vibesi absolutely love them all!!,"['😍', '😍']"
3378,oh wow. i need one of these in my life 😍,oh wow. i need one of these in my life ,['😍']
3379,met them once @ pasar seloka and yessss they're cute cute😍,met them once @ pasar seloka and yessss they're cute cute,['😍']
3380,wow 😮 this is beautiful 😍 i knew who it was straight away 👍 the likeness is incredible 👌👏👏,wow  this is beautiful  i knew who it was straight away  the likeness is incredible ,"['😍', '👍']"
3381,"sadly, after the match it confirmed liverpool will not qualify for ucl 😍","sadly, after the match it confirmed liverpool will not qualify for ucl ",['😍']
3382,"targ stans when we ship alicent with rhaenyra: 😡🙄🤢😒😐❌
targ stans when they ship rhaenyra with her pedophile uncle: 🥰😁😍😊😘❤","targ stans when we ship alicent with rhaenyra: ❌
targ stans when they ship rhaenyra with her pedophile uncle: ❤","['😡', '🥰', '😍']"
3383,"sammee i am so proud of them, i hope this helps them realize they can do bigger venues!!! 🥺💖😍","sammee i am so proud of them, i hope this helps them realize they can do bigger venues!!! ",['😍']
3384,"👌💥💋😍😝
tv sit least not.
separate too much doubt how to hold you    #海口","
tv sit least not.
separate too much doubt how to hold you    #海口",['😍']
3385,henry my beloved /p becaus hes a minor😍😍😍,henry my beloved /p becaus hes a minor,"['😍', '😍', '😍']"
3386,we just went for a decent ass walk. i got in so many steps today  it feels amazing outside 😍,we just went for a decent ass walk. i got in so many steps today &amp; it feels amazing outside ,['😍']
3387,succes for the project. can't wait to see more 😍😍,succes for the project. can't wait to see more ,"['😍', '😍']"
3388,give me all the smoochesss babeee 😍😍😩💋💋💖💖💖,give me all the smoochesss babeee ,"['😍', '😍']"
3389,but that said my favs are going on an adventure 😍,but that said my favs are going on an adventure ,['😍']
3390,morning mbay 🖐️☀️💙 always be with you..atf kita 💟🐬🤗🥰😍😘,morning mbay ️☀️ always be with you..atf kita ,"['🥰', '😍']"
3391,#sundayvibes my daughter made a cake topped with flowers and pistachio😋😍#shorts #food  via,#sundayvibes my daughter made a cake topped with flowers and pistachio#shorts #food  via,"['😋', '😍']"
3392,two ana de armas movies on the same night. we are not worthy. #bbc1 #bladerunner2049 ❤️🔥😍,two ana de armas movies on the same night. we are not worthy. #bbc1 #bladerunner2049 ❤️,"['🔥', '😍']"
3393,no one will harassed me but if so i will shy 😘😺😍😙,no one will harassed me but if so i will shy ,['😍']
3394,"i love!!! 😍😍

the green money pieces and the overall color is very you! it looks awesome! 💜💜","i love!!! 

the green money pieces and the overall color is very you! it looks awesome! ","['😍', '😍']"
3395,happy easter to you and your family my friend as well 🐣🙏🐇😍,happy easter to you and your family my friend as well ,"['🐣', '🙏', '🐇', '😍']"
3396,"😅🤨😌💘😍 
security nothing and probably less. 
 #井川里予 #林小爽 #花臂老师"," 
security nothing and probably less. 
 #井川里予 #林小爽 #花臂老师","['😅', '😍']"
3397,it's definitely cute 🥰😍,it's definitely cute ,"['🥰', '😍']"
3398,beautiful collection 😍 thank you for your support 🥰💕❤️💕,beautiful collection  thank you for your support ❤️,"['😍', '🥰']"
3399,drawing hot ppl is my personality trait 😍😍😍,drawing hot ppl is my personality trait ,"['😍', '😍', '😍']"
3400,this table you shook🤣🤣🤣😭,this table you shook,"['🤣', '🤣', '🤣', '😭']"
3401,"this really amazing, succes for the project. can't wait to see more 😍😍","this really amazing, succes for the project. can't wait to see more ","['😍', '😍']"
3402,me too! 😍,me too! ,['😍']
3403,not all dimples the ones attached to ah bun 😍🤣,not all dimples the ones attached to ah bun ,"['😍', '🤣']"
3404,now two of my daddies play for the same team 😍,now two of my daddies play for the same team ,['😍']
3405,look at this airdrop guys awasome project go ahead 😍😍,look at this airdrop guys awasome project go ahead ,"['😍', '😍']"
3406,thank you bae😍😘,thank you bae,['😍']
3407,"britain losing faith in all political parties to fix failing public services, poll suggests  🤦‍♂️","britain losing faith in all political parties to fix failing public services, poll suggests  ‍♂️",[]
3408,"god, these sims look so 😍😍","god, these sims look so ","['😍', '😍']"
3409,😍 the absolute dream, the absolute dream,['😍']
3410,indeed brother 💓🫂,indeed brother ,[]
3411,"i just love this shot in ep 2 🤩 this is so clever! using the mirror while lucy's recording norrie's tape to make it feel like a real convo. that is those kind of details in the way of filming that made fall in love with the show 🫠
it is such a qualitative show 😍
#lockwoodandco","i just love this shot in ep 2  this is so clever! using the mirror while lucy's recording norrie's tape to make it feel like a real convo. that is those kind of details in the way of filming that made fall in love with the show 
it is such a qualitative show 
#lockwoodandco","['\U0001fae0', '😍']"
3412,"download club boss now, my favorite football manager simulation game - it's completely free!! i'm playing with my own club yds  and it's so fun and addictive 😍😍

 #clubboss #footballmanager

download here:","download club boss now, my favorite football manager simulation game - it's completely free!! i'm playing with my own club yds  and it's so fun and addictive 

 #clubboss #footballmanager

download here:","['😍', '😍']"
3413,"i wouldn't eat it, it turned out so cute and beautiful😍","i wouldn't eat it, it turned out so cute and beautiful",['😍']
3414,sorry guys i’m having a moment a youtuber i liked said she supports some dogshit views and now i cannot watch her philosophy videos 😍😍😍😍 let’s hope sisyphus 55 isn’t next bc i cant lose him too 🙏🤗,sorry guys i’m having a moment a youtuber i liked said she supports some dogshit views and now i cannot watch her philosophy videos  let’s hope sisyphus 55 isn’t next bc i cant lose him too ,"['😍', '😍', '😍', '😍', '🙏']"
3415,when the husbussy be hittin just right👌😩😍🥵👀💦,&gt;when the husbussy be hittin just right,"['😍', '🥵', '👀']"
3416,finally get to wear my ugg slides makayla bought me for christmas 😍🥰,finally get to wear my ugg slides makayla bought me for christmas ,"['😍', '🥰']"
3417,"abeg where  see this m man? i can't stop laughing 😂 😂 😂 😂 😂 😂 the so called lamidi apapa doesn't know jack about lp’s constitution... the old man sounds like drug dealer... ""i'm the oldest in the party""  🤡🤡🤡🤣🤣🤣","abeg where  see this m man? i can't stop laughing       the so called lamidi apapa doesn't know jack about lp’s constitution... the old man sounds like drug dealer... ""i'm the oldest in the party""  ","['😂', '😂', '😂', '😂', '😂', '😂', '🤡', '🤡', '🤡', '🤣', '🤣', '🤣']"
3418,this is a design by the excellent snark heart; she even included instructions on the led lights etc! i cut it on my laser and i’m so so happy with the results 😍,this is a design by the excellent snark heart; she even included instructions on the led lights etc! i cut it on my laser and i’m so so happy with the results ,['😍']
3419,"yay! i have the thing now! 😍🫶🏽♥️🥰 thank you  for finding it   for creating this! 

i think this is my best mask photo 😁

#newprofilepic #longcovidawareness #covidisnotover","yay! i have the thing now! 🫶♥️ thank you  for finding it &amp;  for creating this! 

i think this is my best mask photo 

#newprofilepic #longcovidawareness #covidisnotover","['😍', '🥰']"
3420,i love curly on you but it’s something about the straight 😍,i love curly on you but it’s something about the straight ,['😍']
3421,"a starlight easter! 😍🎨🙏
some of my favorite goran parlov art: stripped down to basic linework and shapes. (moebius inspired? hmmmm. idk)🤔","a starlight easter! 
some of my favorite goran parlov art: stripped down to basic linework and shapes. (moebius inspired? hmmmm. idk)","['😍', '🙏', '🤔']"
3422,my friend thinks it’s super funny to call me obese🥰😍 little does he know that i’m sobbing when i’m alone,my friend thinks it’s super funny to call me obese little does he know that i’m sobbing when i’m alone,"['🥰', '😍']"
3423,"dear future husband 

stay safe wherever you are and don’t waka crayfish waka oo, i love you so very much🥰❤️😍","dear future husband 

stay safe wherever you are and don’t waka crayfish waka oo, i love you so very much❤️","['🥰', '😍']"
3424,i love this 😍😫🤤,i love this ,['😍']
3425,"aww that’s fine! this looks delicious already! 😍
may you please feed me? aaaa 🥺","aww that’s fine! this looks delicious already! 
may you please feed me? aaaa ",['😍']
3426,"idc what people say, your hot af 😍","idc what people say, your hot af ",['😍']
3427,my mommy came over and cleaned my house and cooked dinner for me 🥰😍,my mommy came over and cleaned my house and cooked dinner for me ,"['🥰', '😍']"
3428,contractions can literally drive someone craze 😢my sil breast suffer for my hand dat day i jst dey hold her anyhow 😂😂😂god abeg 🤲🏼,contractions can literally drive someone craze my sil breast suffer for my hand dat day i jst dey hold her anyhow god abeg ,"['😂', '😂', '😂']"
3429,never once looked at ciders website...but i think i know where i will be shopping for my holiday in october😍,never once looked at ciders website...but i think i know where i will be shopping for my holiday in october,['😍']
3430,bless you for putting this on my tl again 🙏😍😍😍,bless you for putting this on my tl again ,"['🙏', '😍', '😍', '😍']"
3431,"i had a nice day, thanks, susan. i go in for cataract surgery tomorrow afternoon. i'm my wife's caregiver, so i do all the cooking, dishes, cleaning, etc., but today i didn't do a whole heck of a lot. i'm so excited about get my vision fixed! the 2nd eye gets done next monday. 😍","i had a nice day, thanks, susan. i go in for cataract surgery tomorrow afternoon. i'm my wife's caregiver, so i do all the cooking, dishes, cleaning, etc., but today i didn't do a whole heck of a lot. i'm so excited about get my vision fixed! the 2nd eye gets done next monday. ",['😍']
3432,you love to see it 😍😍😍😍,you love to see it ,"['😍', '😍', '😍', '😍']"
3433,one year ago today 😍,one year ago today ,['😍']
3434,i remember curious george; he was one of my favorites when i was a little girl.  😁😍😛,i remember curious george; he was one of my favorites when i was a little girl.  ,['😍']
3435,"good afternoon scott,!! u are so special 😘❤️❤️❤️😘😍🥰🥰🥰🥰","good afternoon scott,!! u are so special ❤️❤️❤️","['😍', '🥰', '🥰', '🥰', '🥰']"
3436,very cool 😍,very cool ,['😍']
3437,only you could do it justice 😍,only you could do it justice ,['😍']
3438,write your own film! that’s what i did! i’m shooting it right now 😍,write your own film! that’s what i did! i’m shooting it right now ,['😍']
3439,that's got to be one of the best things i've seen.... coming into sydney over the opera house and harbour bridge as the sun was coming up😲......oh my 😍,that's got to be one of the best things i've seen.... coming into sydney over the opera house and harbour bridge as the sun was coming up......oh my ,['😍']
3440,how was the tornado? i seen you've been busy in the garden... is it warm there? 😍,how was the tornado? i seen you've been busy in the garden... is it warm there? ,['😍']
3441,haechan + sunglasses + better than gold = iconic 💯❤️😍🥰,haechan + sunglasses + better than gold = iconic ❤️,"['😍', '🥰']"
3442,this one of my girl  who's an absolute beauty 🤩😍💓,this one of my girl  who's an absolute beauty ,['😍']
3443,i have clover ☘️ out of the yard and banana. let’s share!! 😍❤️❤️❤️,i have clover ☘️ out of the yard and banana. let’s share!! ❤️❤️❤️,['😍']
3444,thanks so much! it will ruffle quite a few feathers. it is vile n disturbingly hot n loaded with absolutely fucked n insane sapphic psychopaths. 😍😅,thanks so much! it will ruffle quite a few feathers. it is vile n disturbingly hot n loaded with absolutely fucked n insane sapphic psychopaths. ,"['😍', '😅']"
3445,"that smile😄 i love this guy😍 front row centre for me🍿
l, f, rt 🔔
#gamechangers
#nftcommunity 
#web3 
#nftcollectibles","that smile i love this guy front row centre for me
l, f, rt 
#gamechangers
#nftcommunity 
#web3 
#nftcollectibles",['😍']
3446,looks beautiful to me😍 i’m still veeeery new to the iphone and there is so much shit to look at and change! why have i never made the switch before?!,looks beautiful to me i’m still veeeery new to the iphone and there is so much shit to look at and change! why have i never made the switch before?!,['😍']
3447,"missing the florida sun 🌞

this tan 😍
#miami #datemiami","missing the florida sun 

this tan 
#miami #datemiami",['😍']
3448,love the shoes 😍,love the shoes ,['😍']
3449,can i have this one nicole? 😍,can i have this one nicole? ,['😍']
3450,i feel like i wouldnt be able to eat this bc its too pretty 😍,i feel like i wouldnt be able to eat this bc its too pretty ,['😍']
3451,these two are amazing in your style😍,these two are amazing in your style,['😍']
3452,jihoon react to monsta x now go viral too 😍😍,jihoon react to monsta x now go viral too ,"['😍', '😍']"
3453,happy easter!!! 😍😍😍,happy easter!!! ,"['😍', '😍', '😍']"
3454,… and no ai intrusiveness but the touch of a real puppy 😍,… and no ai intrusiveness but the touch of a real puppy ,['😍']
3455,excited to watch the mario movie later😍,excited to watch the mario movie later,['😍']
3456,"i am just like, my dear boy i am x years your senior and they are just like “😍 i want an older woman to teach me”","i am just like, my dear boy i am x years your senior and they are just like “ i want an older woman to teach me”",['😍']
3457,"just the combo i'm looking for. 
everyone loves blue aiva not just because she is beautiful but because she has a pure and a genuine spirit. i know them when i seen them. 

blue aiva is loved 😍 
#blueaiva #bluediamonds","just the combo i'm looking for. 
everyone loves blue aiva not just because she is beautiful but because she has a pure and a genuine spirit. i know them when i seen them. 

blue aiva is loved  
#blueaiva #bluediamonds",['😍']
3458,when he’s an asshole to everyone and an asshole to me too😍😍😍😍,when he’s an asshole to everyone and an asshole to me too,"['😍', '😍', '😍', '😍']"
3459,scientifically speaking you’re gorgeous😍😍😍,scientifically speaking you’re gorgeous,"['😍', '😍', '😍']"
3460,first time i’m seeing a tbanger appreciating nelisa🤩❤️nice,first time i’m seeing a tbanger appreciating nelisa❤️nice,[]
3461,they look so beautiful 😍,they look so beautiful ,['😍']
3462,i need to see a video of mikey celebrating with wilmer ❤️😍💔,i need to see a video of mikey celebrating with wilmer ❤️,['😍']
3463,suuuuuper stoked that we met and that i got thlhese lovely prints and sticker 🤩😍🤩😍🤩😍🤩😍,suuuuuper stoked that we met and that i got thlhese lovely prints and sticker ,"['😍', '😍', '😍', '😍']"
3464,"damn i need to grow my hair long again.

i have a flop of sorts, and the men with long hair hitting on my wife last night.

she was like i'm married 😋😉😍🥰","damn i need to grow my hair long again.

i have a flop of sorts, and the men with long hair hitting on my wife last night.

she was like i'm married ","['😋', '😉', '😍', '🥰']"
3465,"📍 key west, florida 

damn 😍 even i got surprised for a min if i even took this 🤯"," key west, florida 

damn  even i got surprised for a min if i even took this ",['😍']
3466,wish i have known about this! would have enrolled just to see you in your birth suit. 😍,wish i have known about this! would have enrolled just to see you in your birth suit. ,['😍']
3467,these kids are so cute 😍😍😍,these kids are so cute ,"['😍', '😍', '😍']"
3468,wow!!!! congratulations on your engagement. 😍😍😍 you both make such a handsome couple and i wish you years of happiness together. 🥂,wow!!!! congratulations on your engagement.  you both make such a handsome couple and i wish you years of happiness together. ,"['😍', '😍', '😍']"
3469,you look so handsome love this is one of my favorite pictures of you 🥰😍🔥,you look so handsome love this is one of my favorite pictures of you ,"['🥰', '😍', '🔥']"
3470,its just being realistic 😍,its just being realistic ,['😍']
3471,gremlin demon cats tho. 😍,gremlin demon cats tho. ,['😍']
3472,i said that to my dad earlier... think this might be the straw that breaks the camels back.... beautiful 😍,i said that to my dad earlier... think this might be the straw that breaks the camels back.... beautiful ,['😍']
3473,i’ve been good! dead but thriving 😍,i’ve been good! dead but thriving ,['😍']
3474,"problem solving, in action! 😂😍","problem solving, in action! ","['😂', '😍']"
3475,the easter outfits today 😍,the easter outfits today ,['😍']
3476,five babies 😍🥰😍🥰🤌can’t believe it!!! she had another one when i wasn’t looking 😭😅,five babies can’t believe it!!! she had another one when i wasn’t looking ,"['😍', '🥰', '😍', '🥰', '😭', '😅']"
3477,"can i say what i love and appreciate most about yesterday, is that how regardless of different friend groups and peoples differences everybody put all that shit aside to have a good time? i didn’t feel any tension or bad vibes. i loved that 😍","can i say what i love and appreciate most about yesterday, is that how regardless of different friend groups and peoples differences everybody put all that shit aside to have a good time? i didn’t feel any tension or bad vibes. i loved that ",['😍']
3478,these two. 😍🖤,these two. ,['😍']
3479,"and this
😍😍😍","and this
","['😍', '😍', '😍']"
3480,"they sang 5 songs + a cover which i think is deserved considering them being the most experienced  respected artist of the show🫶

solar did an amazing job at singing live in french😍

i don't think i'm even qualified to rate mamamoo, it's an obvious 10/10🔥

#mamamooinparis","they sang 5 songs + a cover which i think is deserved considering them being the most experienced &amp; respected artist of the show🫶

solar did an amazing job at singing live in french

i don't think i'm even qualified to rate mamamoo, it's an obvious 10/10

#mamamooinparis","['😍', '🔥']"
3481,so cute 😍💖💖💖 great purchase brother 😍 congratulationss 🥳🥳🥳🔥💖,so cute  great purchase brother  congratulationss ,"['😍', '😍', '🥳', '🥳', '🥳', '🔥']"
3482,literally me or they deactivated/switched fandoms/quit😍😍,literally me or they deactivated/switched fandoms/quit,"['😍', '😍']"
3483,"add a blast of ginger, replace sugar for jaggery, and toggle the flame to allow the tea to boil all the way upto overflow like 4-5 times

the boiling makes the milk in the tea very flavourful 😍","add a blast of ginger, replace sugar for jaggery, and toggle the flame to allow the tea to boil all the way upto overflow like 4-5 times

the boiling makes the milk in the tea very flavourful ",['😍']
3484,pretty asf 😍😍,pretty asf ,"['😍', '😍']"
3485,im so pretty and miserable 😍,im so pretty and miserable ,['😍']
3486,happy easter this is tremendous 😍,happy easter this is tremendous ,['😍']
3487,what will your job be after agi destroys all carbon-based life? i hope some of my atoms will go on its first rocket 🥹,what will your job be after agi destroys all carbon-based life? i hope some of my atoms will go on its first rocket ,['\U0001f979']
3488,"the amount of healing i’ve done is equivalent to swimming across an entire ocean. 

the amount of healing still left to do is the equivalent to walking around the entire planet.

healed a bunch, tons and tons more to go🥰😍","the amount of healing i’ve done is equivalent to swimming across an entire ocean. 

the amount of healing still left to do is the equivalent to walking around the entire planet.

healed a bunch, tons and tons more to go","['🥰', '😍']"
3489,"yesss thank you.

please more if this pleasant news😍 until you thieves and murderers get out of the country","yesss thank you.

please more if this pleasant news until you thieves and murderers get out of the country",['😍']
3490,#rockymailob #pascua #eastersunday #easterbunny #easterpug 😍🩵🐶🐰🪺🐇🐣🙏🏻✝️,#rockymailob #pascua #eastersunday #easterbunny #easterpug 🩵🪺✝️,"['😍', '🐰', '🐇', '🐣', '🙏']"
3491,guardiola all the way❤️✌🏾,guardiola all the way❤️✌,[]
3492,"you’re wearing my color!💙💙
so beautiful 😍","you’re wearing my color!
so beautiful ",['😍']
3493,"what a delight of women, both very beautiful and horny, i marry both dolls. 🌹🌹🌹❤️❤️❤️😍😘","what a delight of women, both very beautiful and horny, i marry both dolls. ❤️❤️❤️",['😍']
3494,yes!!! i usually get the pink ones but i saw these at a new smoke shop and had to get them 😍,yes!!! i usually get the pink ones but i saw these at a new smoke shop and had to get them ,['😍']
