ID,Comments,raw text,emojis
2953,"play ball!!!

my favorite is scooby doo and the cyber chase !!!!!! second is def the one with the hex girls 🥰

11h aqua mars  8h sag merc/pluto","play ball!!!

my favorite is scooby doo and the cyber chase !!!!!! second is def the one with the hex girls 

11h aqua mars &amp; 8h sag merc/pluto",['🥰']
2954,this woman really said “i wanna be the next typhoid mary 🥰”,this woman really said “i wanna be the next typhoid mary ”,['🥰']
2955,little boy is asleep now to chill out and read 🥰,little boy is asleep now to chill out and read ,['🥰']
2956,"some people are just pure sunshine in a message aren't they?

📩🌞🥰","some people are just pure sunshine in a message aren't they?

",['🥰']
2957,happy easter auntie linda! 🐰🐣🐇💗💗💗😊😘🥰💞 love you 🥰,happy easter auntie linda!  love you ,"['🐰', '🐣', '🐇', '🥰', '🥰']"
2958,"very nice! ❤️😃🌞☀️😘😴🤗💞🥰😍⭐️🔍❄️🙋‍♀️💞
my sweet dog princess rose (you can see her in my video clip) wish you all happy day. 🧡🫶😍🥰❤️😘❤️
💨 🥰😅

nice greetings from germany! ❤️","very nice! ❤️☀️⭐️❄️‍♀️
my sweet dog princess rose (you can see her in my video clip) wish you all happy day. 🫶❤️❤️
 

nice greetings from germany! ❤️","['🥰', '😍', '😍', '🥰', '🥰', '😅']"
2959,such a silly cute 🥰,such a silly cute ,['🥰']
2960,i am fine. i hope you are enjoying yourself. i'm rooting for you. good night. 🥰,i am fine. i hope you are enjoying yourself. i'm rooting for you. good night. ,['🥰']
2961,happy easter everyone ! 🐣 going live on tiktok in 10 minutes for some easter asmr 🥰,happy easter everyone !  going live on tiktok in 10 minutes for some easter asmr ,"['🐣', '🥰']"
2962,"woahh, this scene looks surely beautiful hepari! i always love the green and blue atmosphere of the forest scene like this aww. thanks a lot for this wonderful drawing! 🥰🙏💙💚
slime forest and her worrying face, i can totally imagine various kinds of outcomes after this~ 🤭✨","woahh, this scene looks surely beautiful hepari! i always love the green and blue atmosphere of the forest scene like this aww. thanks a lot for this wonderful drawing! 
slime forest and her worrying face, i can totally imagine various kinds of outcomes after this~ ✨","['🥰', '🙏']"
2963,"👋😆😀💯🥰 
allow administration vote total one. 
 #曹先生 #爱丝小仙女 #约约哥"," 
allow administration vote total one. 
 #曹先生 #爱丝小仙女 #约约哥",['🥰']
2964,lovely birthday weekend 🥰,lovely birthday weekend ,['🥰']
2965,hi there 🥰,hi there ,['🥰']
2966,you're right oomfie!! 🥰 this is what the #grongogang is all about! 🥺🤗,you're right oomfie!!  this is what the #grongogang is all about! ,['🥰']
2967,"putting my business in the streets is insane 🗣️🗣️🗣️

but yes, elite multi-tasker lol…elite enough to tell you that you deflecting, per usual, as well 🥰","putting my business in the streets is insane ️️️

but yes, elite multi-tasker lol…elite enough to tell you that you deflecting, per usual, as well ",['🥰']
2968,hope you’re having a great day 🥰,hope you’re having a great day ,['🥰']
2969,thank you for joining! happy streaming 🥰💜,thank you for joining! happy streaming ,['🥰']
2970,"i was finally able to purchase my first bts album. mimi's face album is home with me.
so happy and excited while opening it.  😍💜🥰
i've got other unofficial merch  freebies, too. 💜💜💜","i was finally able to purchase my first bts album. mimi's face album is home with me.
so happy and excited while opening it.  
i've got other unofficial merch &amp; freebies, too. ","['😍', '🥰']"
2971,thank you! it was so fun! so wild that you can potentially meet your besties through a game like acnh 🤭🥰,thank you! it was so fun! so wild that you can potentially meet your besties through a game like acnh ,['🥰']
2972,happy easter 🥰,happy easter ,['🥰']
2973,"i won’t be doing shit today except drawing and not celebrating a stolen holiday 
🥰🤭
but it’s mainly drawing","i won’t be doing shit today except drawing and not celebrating a stolen holiday 

but it’s mainly drawing",['🥰']
2974,"martha  really does inspire with her messages. so honored to be her friend. and to be yours, bridget 🙏🕊️🤗✨☀️💐💝","martha  really does inspire with her messages. so honored to be her friend. and to be yours, bridget ️✨☀️",['🙏']
2975,"oh just look at you pal, both pics are gorgeous 😍🥰","oh just look at you pal, both pics are gorgeous ","['😍', '🥰']"
2976,"thank you so much, it means a lot to hear that (especially since my brain keeps telling me otherwise *clownblob emote*)🥰💜💜","thank you so much, it means a lot to hear that (especially since my brain keeps telling me otherwise *clownblob emote*)",['🥰']
2977,had some easter adventures with some of my favorite people! 🥰,had some easter adventures with some of my favorite people! ,['🥰']
2978,hi my dear friend happy easter holidays to you too❕🌸🥰♥️💋,hi my dear friend happy easter holidays to you too❕♥️,['🥰']
2979,in my happy place 🥰,in my happy place ,['🥰']
2980,"💯🤨🥰😍💌 
need area surface coach word view position. 
 #大乳头 #大乳晕 #馒头逼"," 
need area surface coach word view position. 
 #大乳头 #大乳晕 #馒头逼","['🥰', '😍']"
2981,"very nice! ❤️😃🌞☀️😘😴🤗💞🥰😍⭐️🔍❄️🙋‍♀️💞
my sweet dog princess rose (you can see her in my video clip) wish you all happy day. 🧡🫶😍🥰❤️😘❤️
💨 🥰😅

nice greetings from germany! ❤️","very nice! ❤️☀️⭐️❄️‍♀️
my sweet dog princess rose (you can see her in my video clip) wish you all happy day. 🫶❤️❤️
 

nice greetings from germany! ❤️","['🥰', '😍', '😍', '🥰', '🥰', '😅']"
2982,that’s so beautiful to hear  🥰🌸what lovely positive nature and family memories your parents left you by the simple act of planting a tree. 💚,that’s so beautiful to hear  what lovely positive nature and family memories your parents left you by the simple act of planting a tree. ,['🥰']
2983,"i guess it’s not a suicidal thing, i think of death as peace, i just get excited at the thought of being able to experience all the other galaxies and universes so why not die! 🥰 death is beautiful because we never really die.","i guess it’s not a suicidal thing, i think of death as peace, i just get excited at the thought of being able to experience all the other galaxies and universes so why not die!  death is beautiful because we never really die.",['🥰']
2984,"we have a winner!!! congrats 
 💕✨️🥳🥳🥳
thank you for participating in this event 🥰😘","we have a winner!!! congrats 
 ✨️
thank you for participating in this event ","['🥳', '🥳', '🥳', '🥰']"
2985,🥰 thank you queen ❤️, thank you queen ❤️,['🥰']
2986,"so fek'n beautiful 😍❤, sweet princess 👸, such a vibrant voluptuous body you have, so juiceily 🔥, 😜🤨🥰🤩💯💥💦💥💦👍💋💋💞😈","so fek'n beautiful ❤, sweet princess , such a vibrant voluptuous body you have, so juiceily , ","['😍', '🔥', '🥰', '👍']"
2987,when you are a introvert and on a entrepreneurial journey 🥲😭😭,when you are a introvert and on a entrepreneurial journey ,"['🥲', '😭', '😭']"
2988,my red oni has a blue bff now. 🥰,my red oni has a blue bff now. ,['🥰']
2989,the feeling is mutual! 🥰👍👍,the feeling is mutual! ,"['🥰', '👍', '👍']"
2990,"#supermariomovie was so much fun! i loved the music and the voice acting, and all the easter eggs! made me nostalgic 🥰","#supermariomovie was so much fun! i loved the music and the voice acting, and all the easter eggs! made me nostalgic ",['🥰']
2991,you absolutely will 🥰,you absolutely will ,['🥰']
2992,self care is sugar waxing your legs while drinking a cocktail 🥰,self care is sugar waxing your legs while drinking a cocktail ,['🥰']
2993,the blues matching makes me so 🥰 i love the colored liner so much,the blues matching makes me so  i love the colored liner so much,['🥰']
2994,please leave my baby o 😌🫠 he is doing well 🥰🙌🏼🙌🏼,please leave my baby o  he is doing well ,"['\U0001fae0', '🥰']"
2995,aww thank you avril 🥰❤️🐿🐿🐿🐿,aww thank you avril ❤️,['🥰']
2996,let me add my two more sweet friends   i love you guys 💙🥰,let me add my two more sweet friends   i love you guys ,['🥰']
2997,my gosh how lovely to be here at #jerryscucina! jerry  these are for you! thank you for opening up to host this wonderful dining experience today! may i please have the spaghetti and a glass of champagne when you have a moment? happy easter everyone! 💜🌻🥰🐇,my gosh how lovely to be here at #jerryscucina! jerry  these are for you! thank you for opening up to host this wonderful dining experience today! may i please have the spaghetti and a glass of champagne when you have a moment? happy easter everyone! ,"['🥰', '🐇']"
2998,happy easter to the jared family 🥰🐣,happy easter to the jared family ,"['🥰', '🐣']"
2999,yes i got morning shift ona weekdays that’s good but weekends it’s 3-11  that be blowing me 🙄,yes i got morning shift ona weekdays that’s good but weekends it’s 3-11 &amp; that be blowing me ,[]
3000,happy easter 🐣🐇🥰,happy easter ,"['🐣', '🐇', '🥰']"
3001,i went shopping yesterday  bought so many cute summer clothes 🥰,i went shopping yesterday &amp; bought so many cute summer clothes ,['🥰']
3002,living on 7% phone battery  a dream 🤫😎🤩🥰😇😊☺️,living on 7% phone battery &amp; a dream ☺️,"['😎', '🥰', '😇']"
3003,"much respect for what you do. and he’s not going anywhere, hes family. my best buddy and wouldn’t trade him for the world. im in it for the long haul with my little guy. 🐾🥰","much respect for what you do. and he’s not going anywhere, hes family. my best buddy and wouldn’t trade him for the world. im in it for the long haul with my little guy. ",['🥰']
3004,"[ dropping the money in bro’s hands ]

here you go my cold cold friend 

🥰💰","[ dropping the money in bro’s hands ]

here you go my cold cold friend 

",['🥰']
3005,"you're in deep thought, jane.🥰","you're in deep thought, jane.",['🥰']
3006,i defffff got the best one 🥰🤞,i defffff got the best one ,['🥰']
3007,i hope you're having the loveliest of days as well 🥰,i hope you're having the loveliest of days as well ,['🥰']
3008,we are watching last year's edinburgh military tattoo on tv. we would love to see it live once 🥰,we are watching last year's edinburgh military tattoo on tv. we would love to see it live once ,['🥰']
3009,love the one of you with your dad 🥰,love the one of you with your dad ,['🥰']
3010,my splits will be mastered very very soon 🥰,my splits will be mastered very very soon ,['🥰']
3011,"“when in rome, behave like the romans”. missed my city 🥰","“when in rome, behave like the romans”. missed my city ",['🥰']
3012,"love how my mum decorated for easter, it looks so cute 🥰","love how my mum decorated for easter, it looks so cute ",['🥰']
3013,abeg make una give this auntie food na ...her tired is tired ...😁,abeg make una give this auntie food na ...her tired is tired ...,[]
3014,it’s nice 😊 asf outside on this easter 🐣 sunday!!! 🥰,it’s nice  asf outside on this easter  sunday!!! ,"['🐣', '🥰']"
3015,thank you!!! this made me happy 🥰💙,thank you!!! this made me happy ,['🥰']
3016,"don't you mean your puppies georgina? 😉 happy easter gorgeous, you look stunning 🥰","don't you mean your puppies georgina?  happy easter gorgeous, you look stunning ","['😉', '🥰']"
3017,"and how do you like the world through the cover of minecraft created with  ai 🥰
#bingai #bingimagecreator","and how do you like the world through the cover of minecraft created with  ai 
#bingai #bingimagecreator",['🥰']
3018,my friend fixed this one so it reads better! 🥰,my friend fixed this one so it reads better! ,['🥰']
3019,"🥰

    do you want me to stop?","

    do you want me to stop?",['🥰']
3020,happy easter y’all 💗,happy easter y’all ,[]
3021,"thank you soooo much janiiiiii 😭♥️ i lavv u, kinna sohna edit hai 😩💕✨ ty for all the love and care so thankful for this friendship. 💖🥰","thank you soooo much janiiiiii ♥️ i lavv u, kinna sohna edit hai ✨ ty for all the love and care so thankful for this friendship. ","['😭', '🥰']"
3022,and a short piece of mine! 🥰,and a short piece of mine! ,['🥰']
3023,beans and alot of plantain 🥰😋,beans and alot of plantain ,"['🥰', '😋']"
3024,"brandy, you are such a sweetheart with a wonderful personality! oh so beautiful, gorgeous and a stunning lady who deserves to be treated like the queen you are baby who give me 🦋!💗🥰😘😍♥️❤️💜🍑❤️‍🔥💕💞💘","brandy, you are such a sweetheart with a wonderful personality! oh so beautiful, gorgeous and a stunning lady who deserves to be treated like the queen you are baby who give me !♥️❤️❤️‍","['🥰', '😍', '🔥']"
3025,will update the uk garage version for now as i know that’s not glitching okay 🥰,will update the uk garage version for now as i know that’s not glitching okay ,['🥰']
3026,"using another quartz as a piece of gym equipment.
""what do you mean you two? it's only me and this machine. this one's for humping until your brain shuts off 🥰""","using another quartz as a piece of gym equipment.
""what do you mean you two? it's only me and this machine. this one's for humping until your brain shuts off """,['🥰']
3027,adorable 🥰 i want to try one of small ones,adorable  i want to try one of small ones,['🥰']
3028,wow beautiful 🥰 my dear i will come to china and we do pi wedding for the love of pi network 🥰🇬🇭,wow beautiful  my dear i will come to china and we do pi wedding for the love of pi network ,"['🥰', '🥰']"
3029,congratulations suzy! what a handsome little guy. 🥰,congratulations suzy! what a handsome little guy. ,['🥰']
3030,thank you!! 🥰💖 hope you’re having a lovely day!! 😁✨💞,thank you!!  hope you’re having a lovely day!! ✨,['🥰']
3031,🥰 the new kittys name is bugs that’s so cute, the new kittys name is bugs that’s so cute,['🥰']
3032,we going straight to my moms for dinner 🥰,we going straight to my moms for dinner ,['🥰']
3033,"..and of course that includes all the beautiful🥰 tw!tter fam i’ve been so fortunate 2 meet here🥰,  am yet 2 meet!!!!!🤗💓😘
*muah*!!!!!!!💋😁😘💙💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸🐰🌷💫💓🐣🌸💙🥰😁","..and of course that includes all the beautiful tw!tter fam i’ve been so fortunate 2 meet here, &amp; am yet 2 meet!!!!!
*muah*!!!!!!!","['🥰', '🥰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🐰', '🐣', '🥰']"
3034,i been otp w this man all day cause he can’t see me atm 🥰 we love it here,i been otp w this man all day cause he can’t see me atm  we love it here,['🥰']
3035,ooo ima work on being on here 🫶🏼,ooo ima work on being on here 🫶,[]
3036,"thank you for the tag 😊
here is probably the sweetest couple ever!!! 😂 well they do need a good push but still they are sovsweet 🥰
go read loving wings now!","thank you for the tag 
here is probably the sweetest couple ever!!!  well they do need a good push but still they are sovsweet 
go read loving wings now!","['😂', '🥰']"
3037,babygirl 🥰 ( with rizz ),babygirl  ( with rizz ),['🥰']
3038,that captain morgan is a wrong’n 🤪 love ya lots u bunch of lovely people in my phone 🥰,that captain morgan is a wrong’n  love ya lots u bunch of lovely people in my phone ,['🥰']
3039,"as long as they taste good but you need
to put them in a round cake pan touching ea other or a brownie pan next time 🥰","as long as they taste good but you need
to put them in a round cake pan touching ea other or a brownie pan next time ",['🥰']
3040,love you beautiful sweet sexy angel 😁😍🥰,love you beautiful sweet sexy angel ,"['😍', '🥰']"
3041,my mac is undefeated. kbye 🥰,my mac is undefeated. kbye ,['🥰']
3042,"y’all kids are so adorable in their easter outfits 🥰 

now i have baby fever 😩","y’all kids are so adorable in their easter outfits  

now i have baby fever ",['🥰']
3043,"i really got goosebumps watching this. the girls got so happy, i am pretty sure of it 🥰","i really got goosebumps watching this. the girls got so happy, i am pretty sure of it ",['🥰']
3044,awwwww 🥰 my lila also copies everything bobby says 😂,awwwww  my lila also copies everything bobby says ,"['🥰', '😂']"
3045,day 2 cherry blossom festival wearing my  shirt 🥰❤️🌸,day 2 cherry blossom festival wearing my  shirt ❤️,['🥰']
3046,"rylie, khloe  royal look so cute today 🥰😍","rylie, khloe &amp; royal look so cute today ","['🥰', '😍']"
3047,"👀 wait what??? thank you my favorite weirdo with a beardo 🥰 easter nuggies monies yay 🥳🤲 
😂🤣😂🤣😂🤣 just kidding add it to your next gaw slay or keep it for something towards stream 🖤❤️‍🔥"," wait what??? thank you my favorite weirdo with a beardo  easter nuggies monies yay  
 just kidding add it to your next gaw slay or keep it for something towards stream ❤️‍","['👀', '🥰', '🥳', '😂', '🤣', '😂', '🤣', '😂', '🤣', '🔥']"
3048,thanks for more than 6000 followers 🥰💃🥳🎉🥰👑,thanks for more than 6000 followers ,"['🥰', '🥳', '🎉', '🥰']"
3049,if there is something that makes you happy... do it with passion 😍🥰♥️💜,if there is something that makes you happy... do it with passion ♥️,"['😍', '🥰']"
3050,"look at her, she is a beauty 🥰","look at her, she is a beauty ",['🥰']
3051,"😆🥰💫😄😝 
every son happy debate station occur yet. 
 #淫 #按摩棒 #套裝"," 
every son happy debate station occur yet. 
 #淫 #按摩棒 #套裝",['🥰']
3052,"i can live with that!
🥰","i can live with that!
",['🥰']
3053,"he always looks beautiful, but he looks especially beautiful in this photo 🥰💜 #tylerblackburn","he always looks beautiful, but he looks especially beautiful in this photo  #tylerblackburn",['🥰']
3054,😍🥰 why are you so cute jesse? 🙈, why are you so cute jesse? ,"['😍', '🥰']"
3055,how beautiful it is to have someone who constantly makes sure that you're okay. 🥰,how beautiful it is to have someone who constantly makes sure that you're okay. ,['🥰']
3056,waaw early in the morning ? wooow okaay … yes that is very good 🥰😅 im glad stays are waiting long after to post 🫰🏼,waaw early in the morning ? wooow okaay … yes that is very good  im glad stays are waiting long after to post ,"['🥰', '😅']"
3057,"rock it y'all 🤘😝🥰🦍
let yh bodies hit the floor 🤘😝🤘","rock it y'all 
let yh bodies hit the floor ",['🥰']
3058,happy easter! can’t wait to get filled like a lil cadbury creme egg 🥰,happy easter! can’t wait to get filled like a lil cadbury creme egg ,['🥰']
3059,you’re the best 😘 i’ll definitely miss a lot since my school just started and i have classes everyday 😒,you’re the best  i’ll definitely miss a lot since my school just started and i have classes everyday ,[]
3060,"🥰💌😝😋💘
probably tonight much nothing everyone owner food.
nurturing  #技巧  #黄先生","
probably tonight much nothing everyone owner food.
nurturing  #技巧  #黄先生","['🥰', '😋']"
3061,"🥰 awwww!,

they’re having fun digging 😂lol 🤣"," awwww!,

they’re having fun digging lol ","['🥰', '😂', '🤣']"
3062,being an atheist married to a christian is awesome my husband is out with the kids for like 3 hours today and i get time to myself 🥰,being an atheist married to a christian is awesome my husband is out with the kids for like 3 hours today and i get time to myself ,['🥰']
3063,been a brilliant series looking forward to watching the next one keep  on the panel can't wait for your tour in liverpool 🥰,been a brilliant series looking forward to watching the next one keep  on the panel can't wait for your tour in liverpool ,['🥰']
3064,"time for a new cooperation mechanism then  ?

something distributed perhaps, something incorruptible, something peer to peer? 

what about  👀

love ya work btw 🥰","time for a new cooperation mechanism then  ?

something distributed perhaps, something incorruptible, something peer to peer? 

what about  

love ya work btw ","['👀', '🥰']"
3065,"day 2 without my  😕
i have created the bruvpillow 🥰","day 2 without my  
i have created the bruvpillow ",['🥰']
3066,"peakers meet-ups are unique and special: i completely hear you when you say it was recharging.
lovely to see you and few other peaker friends 🥰","peakers meet-ups are unique and special: i completely hear you when you say it was recharging.
lovely to see you and few other peaker friends ",['🥰']
3067,sleeping at the trailer 🥰🌸,sleeping at the trailer ,['🥰']
3068,happy easter from my and mr stink 🥰,happy easter from my and mr stink ,['🥰']
3069,"happy easter, beast.  hope you are having a wonderful day!🐰🥰🌻","happy easter, beast.  hope you are having a wonderful day!","['🐰', '🥰']"
3070,the dog turds are sprouting 🥰,the dog turds are sprouting ,['🥰']
3071,nyc got so pretty for my web3 friends to visit 🥰🌸,nyc got so pretty for my web3 friends to visit ,['🥰']
3072,"😌😀💫😍🥰 
little people political finish. 
 #淫母 #巨根 #裸照"," 
little people political finish. 
 #淫母 #巨根 #裸照","['😍', '🥰']"
3073,yes please with extra pussy sauce 🤭🥰,yes please with extra pussy sauce ,['🥰']
3074,now how long will it take me to rub it all off? 🤔🥰,now how long will it take me to rub it all off? ,"['🤔', '🥰']"
3075,i actually gonna leave early gotta doctors appt 🥰,i actually gonna leave early gotta doctors appt ,['🥰']
3076,"you can’t believe who just gave me a follow  🤭🥰
am so much happy and grateful for the follow. thanks.

happy easter❤️have a beautiful day filled with joy!","you can’t believe who just gave me a follow  
am so much happy and grateful for the follow. thanks.

happy easter❤️have a beautiful day filled with joy!",['🥰']
3077,"i’ve left bacp after 18+ yrs.

most recently i was chief membership and ops officer and had the pleasure of leading the best team - who i’ll miss hugely 🥰

thanks to the members i’ve met too - dedicated, passionate and striving for the best for clients. you do amazing work.","i’ve left bacp after 18+ yrs.

most recently i was chief membership and ops officer and had the pleasure of leading the best team - who i’ll miss hugely 

thanks to the members i’ve met too - dedicated, passionate and striving for the best for clients. you do amazing work.",['🥰']
3078,"happy birthday to one of the most iconic, charming, beautiful  talented actress kristen stewart 💐🥰💖🤍🌹🎉🎊🥂🍾🦋🖤💅🏽🔥!!!!!!!!!!!!!!","happy birthday to one of the most iconic, charming, beautiful &amp; talented actress kristen stewart !!!!!!!!!!!!!!","['🥰', '🤍', '🎉', '🔥']"
3079,someone who actually matches her voice in looks 🥰,someone who actually matches her voice in looks ,['🥰']
3080,i love my man happy easter 🥰,i love my man happy easter ,['🥰']
3081,"#malcy, you and #babydog enjoy your easter treats and time with your lovely family  friends. :} we're doing the same. 🐰🥚🌷🐇🥰 #happyeaster #happyspring","#malcy, you and #babydog enjoy your easter treats and time with your lovely family &amp; friends. :} we're doing the same.  #happyeaster #happyspring","['🐰', '🥚', '🐇', '🥰']"
3082,"wanted arsenal to win it, looks like the spitting spaniard is gonna win the league again now 😩🤦","wanted arsenal to win it, looks like the spitting spaniard is gonna win the league again now ",[]
3083,"tokyo, thank you so much for the memories! 🥰🇯🇵

📸","tokyo, thank you so much for the memories! 

",['🥰']
3084,happy easter!  🥰🐇🐣,happy easter!  ,"['🥰', '🐇', '🐣']"
3085,thank you for getting them!! 🥹 just knowing they came all the way from italy - the birth place of winx itself - makes me so incredibly geek-happy!! 🥰 flora is magical indeed!,thank you for getting them!!  just knowing they came all the way from italy - the birth place of winx itself - makes me so incredibly geek-happy!!  flora is magical indeed!,"['\U0001f979', '🥰']"
3086,"thank you, jessica! i definitely agree about the rugs. i am so happy with how they made my spaces feel. 🥰","thank you, jessica! i definitely agree about the rugs. i am so happy with how they made my spaces feel. ",['🥰']
3087,"if she allowed me to, as well as if it will turn me pretty also. i wanna join the pretty army. 🥰😌","if she allowed me to, as well as if it will turn me pretty also. i wanna join the pretty army. ",['🥰']
3088,"didn't she fake having cancer? . . . despicable. and carries herself like she's the new jackie o. 

hope your b-day party went well, brad!! 🥳 i saw the cake you posted---beautiful whoever made it. 😍🥰😍","didn't she fake having cancer? . . . despicable. and carries herself like she's the new jackie o. 

hope your b-day party went well, brad!!  i saw the cake you posted---beautiful whoever made it. ","['🥳', '😍', '🥰', '😍']"
3089,"an enormous team effort to pull this film together, a huge thank you chiefly to    

not forgetting the staff at aintree and vets in liverpool for saving his life in 2015. 

but most of all to this horse; i know how lucky i am 🥰","an enormous team effort to pull this film together, a huge thank you chiefly to  &amp;  

not forgetting the staff at aintree and vets in liverpool for saving his life in 2015. 

but most of all to this horse; i know how lucky i am ",['🥰']
3090,happy sunday. happy to lend you a hand. 🥰,happy sunday. happy to lend you a hand. ,['🥰']
3091,"seven's first episode 🥰 so many feels the first time she says ""we are borg"" like ""duh dumbass""","seven's first episode  so many feels the first time she says ""we are borg"" like ""duh dumbass""",['🥰']
3092,wow very nice pic 👍😊 love the glasses 💛🥰,wow very nice pic  love the glasses ,"['👍', '🥰']"
3093,that's hilarious i didn't even know that makes a lot of sense though lmao😂🥰,that's hilarious i didn't even know that makes a lot of sense though lmao,"['😂', '🥰']"
3094,thank you!! 🥰,thank you!! ,['🥰']
3095,4 years in ph 😍 missing my 2nd home.. dxb 🥰😞 will be back soon! 🤗,4 years in ph  missing my 2nd home.. dxb  will be back soon! ,"['😍', '🥰']"
3096,elegance at its best🌹🥰,elegance at its best,['🥰']
3097,i get that! probably just want to blame us one last time anyway 😂,i get that! probably just want to blame us one last time anyway ,['😂']
3098,happy birthday my sister beautiful 🥰🙏💖🎂🎉🎁🎈🎊 #iloveyouimmensely 💙💙💙,happy birthday my sister beautiful  #iloveyouimmensely ,"['🥰', '🙏', '🎉']"
3099,"in a new york second,what we going for,triplets or twins?🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🥰😘","in a new york second,what we going for,triplets or twins?","['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🥰']"
3100,wow you look amazing. love the hair 🥰,wow you look amazing. love the hair ,['🥰']
3101,happy easter beautiful sexy ass hope you’re okay sweetie babe 👍🥰❤️🔥🍑🍑🔥💋🔥,happy easter beautiful sexy ass hope you’re okay sweetie babe ❤️,"['👍', '🥰', '🔥', '🔥', '🔥']"
3102,"beautiful easter sunday here in waukegan, illinois 🥰","beautiful easter sunday here in waukegan, illinois ",['🥰']
3103,your 32 🥰 forever,your 32  forever,['🥰']
3104,this is sammy!! he's my boy! 🥰😘,this is sammy!! he's my boy! ,['🥰']
3105,"no problem, friendo. i have you on both discord and ig, so i'm sure we'll still keep in contact as we've done. 🥰","no problem, friendo. i have you on both discord and ig, so i'm sure we'll still keep in contact as we've done. ",['🥰']
3106,"yea of course princess 👸,  anything you want, 🥰😜🤪🤩💯💥💦💥💦🙌💋💞 your so sexxxily adorable 😍❤,,  blissfully beutiful.","yea of course princess ,  anything you want,  your so sexxxily adorable ❤,, &amp; blissfully beutiful.","['🥰', '😍']"
3107,"sounds awful... no pun intended, but again, it is 😅😅😁🥰","sounds awful... no pun intended, but again, it is ","['😅', '😅', '🥰']"
3108,it’s a super cute sunday at the ballpark 🥰🐰🐣💐🤍  #nextstartshere,it’s a super cute sunday at the ballpark   #nextstartshere,"['🥰', '🐰', '🐣', '🤍']"
3109,thank you for the shoutout my fabulous #bluehandbrother you always seem to amaze me. much love and respect 🤗🥰😘❤️💙,thank you for the shoutout my fabulous #bluehandbrother you always seem to amaze me. much love and respect ❤️,['🥰']
3110,thank you! it’s going well 🥰,thank you! it’s going well ,['🥰']
3111,i love this for you 💗🥰,i love this for you ,['🥰']
3112,"happy gotcha day tia
beautiful rottie girl tia was adopted as a youngster 11 years ago  has been absolutely adored by margaret since! she's such a great example of rescue dogs making great pets  of larger breeds being big softies!🥰

#opt2adopt #rescuerottie #madradogrescue","happy gotcha day tia
beautiful rottie girl tia was adopted as a youngster 11 years ago &amp; has been absolutely adored by margaret since! she's such a great example of rescue dogs making great pets &amp; of larger breeds being big softies!

#opt2adopt #rescuerottie #madradogrescue",['🥰']
3113,me n my sister not being religious 🤝🏾 always down to drink on a holiday. happy easter everyone 🥰,me n my sister not being religious  always down to drink on a holiday. happy easter everyone ,['🥰']
3114,i only blow circumcised dick. but will have sex with men of every race 😍🥰,i only blow circumcised dick. but will have sex with men of every race ,"['😍', '🥰']"
3115,"you can't hurt me, i seen it coming 2 months ago when i was overthinking.🥰","you can't hurt me, i seen it coming 2 months ago when i was overthinking.",['🥰']
3116,"special birthday 🎂 cake from my baby,  thanks for making moi birthday special 🥰","special birthday  cake from my baby,  thanks for making moi birthday special ",['🥰']
3117,girls what’s stop you looking like this 🥰,girls what’s stop you looking like this ,['🥰']
3118,i loved their relationship so much 🥰 sorry 😅,i loved their relationship so much  sorry ,"['🥰', '😅']"
3119,"love getting ready , doing my makeup 🥰💞","love getting ready , doing my makeup ",['🥰']
3120,thanks lissa! you are amazing! awesome ride!💯🥰🐇🇺🇸🔥😎🥂,thanks lissa! you are amazing! awesome ride!,"['🥰', '🐇', '🔥', '😎']"
3121,i’m still waiting on you to come out to florida! 😎🫶🏽,i’m still waiting on you to come out to florida! 🫶,['😎']
3122,somehow managed to live a lifetime of memories in korea within two weeks and no better people to have spent it with than these two. so grateful to have had spent our days doing so much and doing absolutely nothing at all. thank you for having my back this trip 🥰🌸,somehow managed to live a lifetime of memories in korea within two weeks and no better people to have spent it with than these two. so grateful to have had spent our days doing so much and doing absolutely nothing at all. thank you for having my back this trip ,['🥰']
3123,my favorite type of messages 🥰😭 #thickie,my favorite type of messages  #thickie,"['🥰', '😭']"
3124,"one of the many great easter eggs in this show 🥰 thank you, jane!!","one of the many great easter eggs in this show  thank you, jane!!",['🥰']
3125,".massager  in riyadh now❤️
russian and arab girls are available 
🏢🏢🏩🥰🎀🎀💯💯😍👄

dating in riyadh now always available
👅👅😛😛🍌🍌🍌🥕🥕🥕👆💯
tải về miễn phí tại
#massage_in_riyadh 
💦💦💦💦💚💞💓💓💖",".massager  in riyadh now❤️
russian and arab girls are available 


dating in riyadh now always available

tải về miễn phí tại
#massage_in_riyadh 
","['🥰', '😍']"
3126,"in a drop top ride with you, i feel like scarface 🥰💙","in a drop top ride with you, i feel like scarface ",['🥰']
