ID,Comments,raw text,emojis
4764,uh oh i think i just short circuited 😋🥰🤭🤩😘💞🫶😍❣️❣️❣️❣️❣️❣️,uh oh i think i just short circuited 🫶❣️❣️❣️❣️❣️❣️,"['😋', '🥰', '😍']"
4765,"oh gawd....i was going to the shops...it'll keep. 😋😈

wait....something feels wet!","oh gawd....i was going to the shops...it'll keep. 

wait....something feels wet!",['😋']
4766,"is officially back in business at circlemall after two years. 

come and give your taste buds a treat with delicious meals. 😋 

bukkahut is proudly a nigerian brand that consistently delivers tasty meals.
#bukkahutincirclemall","is officially back in business at circlemall after two years. 

come and give your taste buds a treat with delicious meals.  

bukkahut is proudly a nigerian brand that consistently delivers tasty meals.
#bukkahutincirclemall",['😋']
4767,i love this for you 😋😋,i love this for you ,"['😋', '😋']"
4768,mmmm just at my curry house the now 🍜😋😋,mmmm just at my curry house the now ,"['😋', '😋']"
4769,"😋😝😍👋😀
participant pull tonight miss they today.
  #写真    #晴子兔    #白鹿","
participant pull tonight miss they today.
  #写真    #晴子兔    #白鹿","['😋', '😍']"
4770,okay i dont bite your lips i too want to do that😍🥰😏😋🔥,okay i dont bite your lips i too want to do that,"['😍', '🥰', '😋', '🔥']"
4771,"😋😍💘💫😀
activity everybody congress paper.
  #舔奶   #抖阴   #叫床","
activity everybody congress paper.
  #舔奶   #抖阴   #叫床","['😋', '😍']"
4772,today's lunch ~😋 #sushi,today's lunch ~ #sushi,['😋']
4773,"mmmm...de-lish!!!😋

did u watch the hundred-foot journey on bbc2 last night? helen mirren  om puri as a french  indian restaurant owners locking horns as om moves his family into the vacant premises opposite helen's. a bit schmaltzy but some wonderful bits of food porn!😳👍😍","mmmm...de-lish!!!

did u watch the hundred-foot journey on bbc2 last night? helen mirren &amp; om puri as a french &amp; indian restaurant owners locking horns as om moves his family into the vacant premises opposite helen's. a bit schmaltzy but some wonderful bits of food porn!","['😋', '👍', '😍']"
4774,pocketing vini in the midweek as the cherry on top 😋,pocketing vini in the midweek as the cherry on top ,['😋']
4775,safim right guys did anyone else see that today😋,safim right guys did anyone else see that today,['😋']
4776,yall wasn't playing bout them smoothie bowls from smoothie king 😋,yall wasn't playing bout them smoothie bowls from smoothie king ,['😋']
4777,truth or truth 😋,truth or truth ,['😋']
4778,my cracked heel repair cream and my aftershave balm are in very similar packages. guess who's had a shave? at least none of my three chins will be cracked...😋😉😉,my cracked heel repair cream and my aftershave balm are in very similar packages. guess who's had a shave? at least none of my three chins will be cracked...,"['😋', '😉', '😉']"
4779,cheers tweeps …gt time 😋🌞,cheers tweeps …g&amp;t time ,['😋']
4780,"🤐💘🤏😋😌 
size quickly commercial west institution. 
 #偷拍 #自拍 #丝袜"," 
size quickly commercial west institution. 
 #偷拍 #自拍 #丝袜",['😋']
4781,everyone needs some ambala in their life 😋,everyone needs some ambala in their life ,['😋']
4782,we joined. homemade burgers bbq style. 😋,we joined. homemade burgers bbq style. ,['😋']
4783,"i used to go at least once a week.
now, i haven't been since tenet in august 2020. 🤷🏻‍♂️
time is the biggest reason, but streaming is the next.

i still buy big bags of movie theater popcorn regularly, though. 😋","i used to go at least once a week.
now, i haven't been since tenet in august 2020. ‍♂️
time is the biggest reason, but streaming is the next.

i still buy big bags of movie theater popcorn regularly, though. ",['😋']
4784,"barklings have invaded #animeboston2023 🙀

swing by booth 56  grab an easter egg. if you find a scrungly little dude inside, you'll get 10% off your purchase  a free party pup bandana! also, free candy is always nice 😋✨

---
#ab #animeboston #ab2023 #furryart #furryartist","barklings have invaded #animeboston2023 

swing by booth 56 &amp; grab an easter egg. if you find a scrungly little dude inside, you'll get 10% off your purchase &amp; a free party pup bandana! also, free candy is always nice ✨

---
#ab #animeboston #ab2023 #furryart #furryartist",['😋']
4785,nothing but water!!!!!  delicious 😋😋😋,nothing but water!!!!!  delicious ,"['😋', '😋', '😋']"
4786,this is my first f1 twt selfie day soooo 😋😋 #f1twtselfieday,this is my first f1 twt selfie day soooo  #f1twtselfieday,"['😋', '😋']"
4787,clicked bomb pictures today😋,clicked bomb pictures today,['😋']
4788,ready for this bbq tomorrow 😋,ready for this bbq tomorrow ,['😋']
4789,"keep streaming yall😋

i'm listening to #people_pt2 by #agustd () with #iu ( ) as my trending song choice","keep streaming yall

i'm listening to #people_pt2 by #agustd () with #iu ( ) as my trending song choice",['😋']
4790,"eat as much as you want na,i feel happy watching you eat😋  
 #nunew 
 #น้องนิวเวลาหม่ำ","eat as much as you want na,i feel happy watching you eat  
 #nunew 
 #น้องนิวเวลาหม่ำ",['😋']
4791,supporting you is nice. it’s the treat i might get when we meet !!😏😏😏💐😘😘😘😋😋😜,supporting you is nice. it’s the treat i might get when we meet !!,"['😋', '😋']"
4792,today was more than a trophy 😋,today was more than a trophy ,['😋']
4793,that got your fav on choke mood 😝😝😝😝😂 n thrown out of the game #bbtitans,that got your fav on choke mood  n thrown out of the game #bbtitans,['😂']
4794,"“while nothing is certain,
there are numerous signs
that she may go big, with
a more kaleidoscopic
indictment charging
not only mr. trump,
but perhaps a dozen
or more of his allies.”😋

go big, go! 😜

rudy g. may be sweating
about the possibilities...😬","“while nothing is certain,
there are numerous signs
that she may go big, with
a more kaleidoscopic
indictment charging
not only mr. trump,
but perhaps a dozen
or more of his allies.”

go big, go! 

rudy g. may be sweating
about the possibilities...",['😋']
4795,come and join me. food is ready 😋,come and join me. food is ready ,['😋']
4796,you don't have to be aggressive po 😞💔😋,you don't have to be aggressive po ,['😋']
4797,"two choose i am hot 🔥🔥
you two hot girls 😍🙂🙂💕💕💕 and four 🍀 hot pizza 🍕🍕🍕🍕💋 u 😋🍕🍕🍕🍕 heavy duty power boom boom 💥😋💪 milk 🍼🍼🍼🍼🍼🍼🍼🍼","two choose i am hot 
you two hot girls  and four  hot pizza  u  heavy duty power boom boom  milk ","['🔥', '🔥', '😍', '😋', '😋']"
4798,"i'll make this account as aesthetically pleasing as possible, pero susunod na kapag sinipag ako 😋😋😋😋","i'll make this account as aesthetically pleasing as possible, pero susunod na kapag sinipag ako ","['😋', '😋', '😋', '😋']"
4799,"about to season these pork loin back ribs, and then smoke them on the grill for about 2 hours.
😋😁","about to season these pork loin back ribs, and then smoke them on the grill for about 2 hours.
",['😋']
4800,"oh yum, this looks absolutely delicious 😋","oh yum, this looks absolutely delicious ",['😋']
4801,"join us for spirit night at carbs 😋

it’ll be an all day event with great food and drinks! once you’ve received your receipt, write “asa” to help support our org! 🫶🏽 

04/15/23 🗓️ 
all day ☀️ 
carboneros rotisserie 🫓 

hope to see y’all there !!","join us for spirit night at carbs 

it’ll be an all day event with great food and drinks! once you’ve received your receipt, write “asa” to help support our org! 🫶 

04/15/23 ️ 
all day ☀️ 
carboneros rotisserie  

hope to see y’all there !!",['😋']
4802,"for the lover of all things cheesy! take a bite out of these great diy kits where you can make your own cheeses from scratch! 😋


01651 869339

#shoplocalaberdeen #shoplocalaberdeenshire #visitscotland #aberdeen #kiltswihae #gifts #cheese #cheesemaking","for the lover of all things cheesy! take a bite out of these great diy kits where you can make your own cheeses from scratch! 


01651 869339

#shoplocalaberdeen #shoplocalaberdeenshire #visitscotland #aberdeen #kiltswihae #gifts #cheese #cheesemaking",['😋']
4803,booked it with my friends who havent been before as soon as the lineup was released and im still scarred from the nights 😋😋😋😋,booked it with my friends who havent been before as soon as the lineup was released and im still scarred from the nights ,"['😋', '😋', '😋', '😋']"
4804,"same here only i had chicken instead of fish, hubbies fish looked great. we then had local strawberries from cheddar and ice cream😋","same here only i had chicken instead of fish, hubbies fish looked great. we then had local strawberries from cheddar and ice cream",['😋']
4805,… hey!!😀… we’re gonna be picking up some carnitas-filled empanadas today!! 😋,… hey!!… we’re gonna be picking up some carnitas-filled empanadas today!! ,['😋']
4806,"bro i understand that you've never had any female interaction in your entire life but that doesn't mean that any guy who actually does talk to a girl is a simp
just thought i'll let you know, chalo ab jaldi jaldi try harder likh do, ciao 😬😋","bro i understand that you've never had any female interaction in your entire life but that doesn't mean that any guy who actually does talk to a girl is a simp
just thought i'll let you know, chalo ab jaldi jaldi try harder likh do, ciao ",['😋']
4807,"was feeling particularly french today, so i made choquettes and i do not regret it one bit 😋","was feeling particularly french today, so i made choquettes and i do not regret it one bit ",['😋']
4808,love how all my friends love my septum piercing and then there’s my family members feeling the absolute opposite and givin me that judgy ass look everytime they see me😋😋😋😋😋,love how all my friends love my septum piercing and then there’s my family members feeling the absolute opposite and givin me that judgy ass look everytime they see me,"['😋', '😋', '😋', '😋', '😋']"
4809,sigh.. time to remove everyone off ur circle and js have me 😋,sigh.. time to remove everyone off ur circle and js have me ,['😋']
4810,"anyways still streaming hold on tight the gp loves it, being played on the radio, getting added to big spotify playlist and climbing up the melon charts. life’s good 😋😋","anyways still streaming hold on tight the gp loves it, being played on the radio, getting added to big spotify playlist and climbing up the melon charts. life’s good ","['😋', '😋']"
4811,another hattrick loading 😋,another hattrick loading ,['😋']
4812,"i think you just like saying ""rootin' for putin"" 😋","i think you just like saying ""rootin' for putin"" ",['😋']
4813,"i definitely need some more stores to carry  flavor 😋 here in #auburn #maine 
💪❤️ love that drink it's by far my favorite 😍","i definitely need some more stores to carry  flavor  here in #auburn #maine 
❤️ love that drink it's by far my favorite ","['😋', '😍']"
4814,"💫🥰👌💌😋 
evening wait this able. 
more from #chatgpt账号 #香港id gay家庭 improvement and loans"," 
evening wait this able. 
more from #chatgpt账号 #香港id gay家庭 improvement and loans","['🥰', '😋']"
4815,bbq!! now that's what we're barking about 🙌💯🙌💯🙌💯😋🐾🐾😋🐾🐾😋🐾🐾🤤🤤🤤,bbq!! now that's what we're barking about ,"['😋', '😋', '😋']"
4816,i was also suspended in form 2 for spanking a female teacher who was on tp😂😂 she was very thicccc😜😝😋,i was also suspended in form 2 for spanking a female teacher who was on tp she was very thicccc,"['😂', '😂', '😋']"
4817,coconut is yuumm on poha 😋try once you will never be disappointed 😊,coconut is yuumm on poha try once you will never be disappointed ,['😋']
4818,oh my godddd ur art!!! seriously bruh ur so good at colouring😵‍💫😵‍💫💖💖💖 all ur artworks are like treats 😋🤤💜💜,oh my godddd ur art!!! seriously bruh ur so good at colouring‍‍ all ur artworks are like treats ,['😋']
4819,would love to lick your fingers. 😋,would love to lick your fingers. ,['😋']
4820,brazilian bbq at the gym today!! 😋😋,brazilian bbq at the gym today!! ,"['😋', '😋']"
4821,just finished eating the rest of my crawfish from yesterday😋 they was even better today,just finished eating the rest of my crawfish from yesterday they was even better today,['😋']
4822,"hubby makin us french toast, eggs  bacon while i lay in bed! 🙌🏽😋","hubby makin us french toast, eggs &amp; bacon while i lay in bed! ",['😋']
4823,looks like a perfect snack😋,looks like a perfect snack,['😋']
4824,happiest birthday to the sweetest gal 😋💕🥰💞,happiest birthday to the sweetest gal ,"['😋', '🥰']"
4825,that’s how i start my day 😋,that’s how i start my day ,['😋']
4826,"she can’t, she’s reserving it for poland 😋","she can’t, she’s reserving it for poland ",['😋']
4827,"donna, you’ve made my day ❤️🍹 thank you so much for getting back to me so quickly. at least i have some ms chocolate hot cross buns to keep me company while i wait 😉😋 have a lovely easter!","donna, you’ve made my day ❤️ thank you so much for getting back to me so quickly. at least i have some m&amp;s chocolate hot cross buns to keep me company while i wait  have a lovely easter!","['😉', '😋']"
4828,"okay,  count me in too . boss is chest covering and noeul the opposite,  switching styles 😉😉😉😋","okay,  count me in too . boss is chest covering and noeul the opposite,  switching styles ","['😉', '😉', '😉', '😋']"
4829,"i still love that biscuits and n milk die😋 especially crackers ""sesamix""🤤","i still love that biscuits and n milk die especially crackers ""sesamix""",['😋']
4830,"hello everyone,  i'm having the special of the day,  which is a steak salad 😋","hello everyone,  i'm having the special of the day,  which is a steak salad ",['😋']
4831,🤔 not got any but i could add some window sill flies 😋, not got any but i could add some window sill flies ,"['🤔', '😋']"
4832,need to try this! 😍😋,need to try this! ,"['😍', '😋']"
4833,clicked by me😋,clicked by me,['😋']
4834,that seared foie gras action 😋😋😋😋,that seared foie gras action ,"['😋', '😋', '😋', '😋']"
4835,just the validation i needed to hear to justify this obsession of saving relatable pictures of cats. thank you. 😋,just the validation i needed to hear to justify this obsession of saving relatable pictures of cats. thank you. ,['😋']
4836,even i also watching this song on tv..🙌😋..bro do you know this actress name.. ???,even i also watching this song on tv....bro do you know this actress name.. ???,['😋']
4837,date both side and see how useless your relationship will end 😋,date both side and see how useless your relationship will end ,['😋']
4838,that damn bridge ! omfg i cannot take this shit nm . rest easy moe 🥺🥺🥺🥺 ! fuck,that damn bridge ! omfg i cannot take this shit nm . rest easy moe  ! fuck,[]
4839,anyways muting this- have a good night 😋,anyways muting this- have a good night ,['😋']
4840,good service and good service to the 😄😁👅😄😄😄😋😃😋,good service and good service to the ,"['😋', '😋']"
4841,"got up cleaned the house , now when i get off work tonight imma get my meats ready to marinate 😋can’t wait to cook tomorrow i’m finna throw down 🥳","got up cleaned the house , now when i get off work tonight imma get my meats ready to marinate can’t wait to cook tomorrow i’m finna throw down ","['😋', '🥳']"
4842,"🤐💋😅💘😋
executive prevent step near line forward off.
  #催情药   #女大学生   #催情药","
executive prevent step near line forward off.
  #催情药   #女大学生   #催情药","['😅', '😋']"
4843,doin a case swap and some upgrades. 😋,doin a case swap and some upgrades. ,['😋']
4844,*wholesome 😋,*wholesome ,['😋']
4845,happy belated birthday 🥳 😮😍👏🙌❤️🎁🍾🎆👍🙌🙏😎🤩🎂🎈😘🙌👍🥰😍😇😃😀😋😄🙂😁,happy belated birthday  ❤️,"['🥳', '😍', '👍', '🙏', '😎', '👍', '🥰', '😍', '😇', '😋']"
4846,"who up celebrating r3x m4nn1ng day rn?🤨 making a cake for me and a friend,😋🤭","who up celebrating r3x m4nn1ng day rn? making a cake for me and a friend,",['😋']
4847,"😀😄💋🤐😋
leave remember today.
  #辣妹    #刘雅萌    #172的莉哥健身房","
leave remember today.
  #辣妹    #刘雅萌    #172的莉哥健身房",['😋']
4848,let’s go babyyy🫡🫡. been waiting too long for another  video  ofc he plays with another one of my favorites,let’s go babyyy. been waiting too long for another  video &amp; ofc he plays with another one of my favorites,"['\U0001fae1', '\U0001fae1']"
4849,"😋🤐💋💥🥰
to night each other resource.
  #炮友   #灌肠   #炮友","
to night each other resource.
  #炮友   #灌肠   #炮友","['😋', '🥰']"
4850,"💘😋😍👌💯
draw past everybody reality impact management effect.
  #婚内   #巨根   #婚内","
draw past everybody reality impact management effect.
  #婚内   #巨根   #婚内","['😋', '😍']"
4851,the perfect mix of sweet and savory 😋,the perfect mix of sweet and savory ,['😋']
4852,"👋💫💋😋👌 
up maybe season risk action court let lot. 
 #爆菊 #抠逼 #欠操"," 
up maybe season risk action court let lot. 
 #爆菊 #抠逼 #欠操",['😋']
4853,think she would like to watch me suck you while you watch her 😏 😉 😋,think she would like to watch me suck you while you watch her   ,"['😉', '😋']"
4854,my fucking toes just curl while watching 🤤😋😛,my fucking toes just curl while watching ,['😋']
4855,exactly lmao 🤣 especially with all those musicals .,exactly lmao  especially with all those musicals .,['🤣']
4856,"everyone in paris today is like: damn enhypen look so freaking good
yeah, you know, they were in poland for a last week😎😋🇵🇱","everyone in paris today is like: damn enhypen look so freaking good
yeah, you know, they were in poland for a last week","['😎', '😋']"
4857,can never have too many contests 😋,can never have too many contests ,['😋']
4858,eating crumbl cookies with the fam! 🍪🍪🍪😋,eating crumbl cookies with the fam! ,['😋']
4859,"yes, if you pedal fast and make it windy 😂😂🤣🤣👍😋","yes, if you pedal fast and make it windy ","['😂', '😂', '🤣', '🤣', '👍', '😋']"
4860,bigla akong nauhaw hahaha have you tried the sevilla orange one? yum with ginger ale 🤤😍😋,bigla akong nauhaw hahaha have you tried the sevilla orange one? yum with ginger ale ,"['😍', '😋']"
4861,waiting for you to use more stan twt lingo i can steal 😋,waiting for you to use more stan twt lingo i can steal ,['😋']
4862,that’s better ty 😋,that’s better ty ,['😋']
4863,good morning jen. your breakfast sounds awesome and delicious. hopefully i can get grace to serve me chicken and waffles this morning. that would be so bitchin!😋🤗,good morning jen. your breakfast sounds awesome and delicious. hopefully i can get grace to serve me chicken and waffles this morning. that would be so bitchin!,['😋']
4864,their shakes sonic blasts are delicious 😋😍,their shakes sonic blasts are delicious ,"['😋', '😍']"
4865,"went to a late breakfast at benedict’s in addison, tx.
delicious 😋","went to a late breakfast at benedict’s in addison, tx.
delicious ",['😋']
4866,try it sometime 😋,try it sometime ,['😋']
4867,american dreamer (1984) with tom conti. we named our dog dimitri after one of the characters in a book. 😋,american dreamer (1984) with tom conti. we named our dog dimitri after one of the characters in a book. ,['😋']
4868,"good morning love 🥰😋🍑😻😈😋🤤 call me if you're not busy today hon, i'm scott in lake elsinore california 951-498-0187","good morning love  call me if you're not busy today hon, i'm scott in lake elsinore california 951-498-0187","['🥰', '😋', '😋']"
4869,"my l-carnitine ls3 flavor???
- new 🫐 blue raspberry 😋
📷 

...but i'm not the only one!

1️⃣ if i can just sneak up on it...pretend i'm sleeping 💤

2️⃣ annnnnnnd get it 💥

3️⃣ you are fur-ever slow 😺✊

for discounts use code: dejan
🔗","my l-carnitine ls3 flavor???
- new  blue raspberry 
 

...but i'm not the only one!

1️⃣ if i can just sneak up on it...pretend i'm sleeping 

2️⃣ annnnnnnd get it 

3️⃣ you are fur-ever slow ✊

for discounts use code: dejan
",['😋']
4870,"🚨 new! liporush xtp flavor 😋
- caramel apple 🍏 🍭

a delicious way to boost metabolism, increase fat burning, and shed unnecessary water weight.

...and yes, it tastes like one of those suckers!

pick up our new liporush xtp 🍏 caramel apple
🔗"," new! liporush xtp flavor 
- caramel apple  

a delicious way to boost metabolism, increase fat burning, and shed unnecessary water weight.

...and yes, it tastes like one of those suckers!

pick up our new liporush xtp  caramel apple
",['😋']
4871,"clean energy ⚡
- great taste 😋

💬 ""i would definitely recommend this product to others. great pre-workout with good clean energy and a great taste"" 💪

use this pre- to charge up and shock your workouts with an unmatched and ferocious intensity.

🔗","clean energy ⚡
- great taste 

 ""i would definitely recommend this product to others. great pre-workout with good clean energy and a great taste"" 

use this pre- to charge up and shock your workouts with an unmatched and ferocious intensity.

",['😋']
4872,"today is the 7th anniversary of ""the 7th sense"" by nct u! do you still listen to the song till this day? 😋","today is the 7th anniversary of ""the 7th sense"" by nct u! do you still listen to the song till this day? ",['😋']
4873,nothing will ever compete with those twins 😋😋,nothing will ever compete with those twins ,"['😋', '😋']"
4874,do you like the recipe? give us your ❤️ and comment how you prepare it or what others you want 😋 ...  recipes 👇👇,do you like the recipe? give us your ❤️ and comment how you prepare it or what others you want  ...  recipes ,['😋']
4875,yep you guessed it nando chicken flatbreads 😋😋😋,yep you guessed it nando chicken flatbreads ,"['😋', '😋', '😋']"
4876,beauti is here 😋,beauti is here ,['😋']
4877,going to see john wick 4 without seeing the other 3 😋,going to see john wick 4 without seeing the other 3 ,['😋']
4878,"even with the greenery, i’d give that go 😋","even with the greenery, i’d give that go ",['😋']
4879,"nope, *in*. if it was *on* my shelf then it would fall off 😋","nope, *in*. if it was *on* my shelf then it would fall off ",['😋']
4880,"😋💫😆😌🤏
may hard order stuff mission read.
  #柚子猫    #后妈    #恶堕","
may hard order stuff mission read.
  #柚子猫    #后妈    #恶堕",['😋']
4881,plant-based eaters no longer have to miss out on yorkshire puddings 😋,plant-based eaters no longer have to miss out on yorkshire puddings ,['😋']
4882,"black girls don’t like me ! they never give me a chance ! 

i always end up with mixed girls 🥹🧡😋","black girls don’t like me ! they never give me a chance ! 

i always end up with mixed girls ","['\U0001f979', '😋']"
4883,"firstlady, you too fine. abeg you dey single? i get person wey dey crush on you small 😋😋😊😊🥰🥰","firstlady, you too fine. abeg you dey single? i get person wey dey crush on you small ","['😋', '😋', '🥰', '🥰']"
4884,fine... i won't tell if you won't... 😋,fine... i won't tell if you won't... ,['😋']
4885,"tripact (triple impact) protein 🍓😋
- effective meal replacement shake

tripact protein contains probiotics to support digestive and immune health and digestive enzymes to help your body absorb all those great nutrients.

🔗","tripact (triple impact) protein 
- effective meal replacement shake

tripact protein contains probiotics to support digestive and immune health and digestive enzymes to help your body absorb all those great nutrients.

",['😋']
4886,"i had this yesterday, but with the spicy chicken strips 😋","i had this yesterday, but with the spicy chicken strips ",['😋']
4887,mini egg chocolate chip cookies with my mini-me baker. the prep was her second favourite part 😋,mini egg chocolate chip cookies with my mini-me baker. the prep was her second favourite part ,['😋']
4888,share a snack 😋🥰🤗,share a snack ,"['😋', '🥰']"
4889,that looks good 😋,that looks good ,['😋']
4890,time... for lunch! 😋,time... for lunch! ,['😋']
4891,"who is your account dedicated to?

💌 icon: sabrina carpenter 
🍰 user: harry
🍧 header: harry
🍬 bio: phoebe + harry 
🍼 link: my carrd
🍡 location: age, pronouns, seeing harr in my city
🥟 pinned: me 😋","who is your account dedicated to?

 icon: sabrina carpenter 
 user: harry
 header: harry
 bio: phoebe + harry 
 link: my carrd
 location: age, pronouns, seeing harr in my city
 pinned: me ",['😋']
4892,show us the video 😋,show us the video ,['😋']
4893,easter feasters..😋 #indianfood #foodies,easter feasters.. #indianfood #foodies,['😋']
4894,y’all be to loud about everything y’all do  ion like that. move in silence damn🤫,y’all be to loud about everything y’all do &amp; ion like that. move in silence damn,[]
4895,"i love to pamper, and; being pampered, via full body massage therapy 😋😘💘👍🏻👍🏻🤗😘","i love to pamper, and; being pampered, via full body massage therapy ","['😋', '👍', '👍']"
4896,the best things in life are sweet.  😋  😜,the best things in life are sweet.    ,['😋']
4897,"study, create and take feedback.
let the rlhf work on your neural nets. 😋","study, create and take feedback.
let the rlhf work on your neural nets. ",['😋']
4898,"walnut and dark chocolate brownies recipe  

via  

#weekendvibes #recipe 😋","walnut and dark chocolate brownies recipe  

via  

#weekendvibes #recipe ",['😋']
4899,"🍓😋tonight!😋🍓

chicago - we are berry excited for today! this saturday night calls for psychedelic  blues rock with the snozzberries and special guest arbor creek at bourbon on division! 🙌🏻 don’t wait, get your tickets now! 

🎟️","tonight!

chicago - we are berry excited for today! this saturday night calls for psychedelic &amp; blues rock with the snozzberries and special guest arbor creek at bourbon on division!  don’t wait, get your tickets now! 

️","['😋', '😋']"
4900,happy bday to my father-in-law 🩷😋,happy bday to my father-in-law 🩷,['😋']
4901,super boobs.😋😋😋,super boobs.,"['😋', '😋', '😋']"
4902,you are absolutely gorgeous sexy lady 👀🌹😋,you are absolutely gorgeous sexy lady ,"['👀', '😋']"
4903,fried an egg and put it inside a cheese patty. it was so good 😋,fried an egg and put it inside a cheese patty. it was so good ,['😋']
4904,"💥🤨😋😌💌
parent concern everybody room.
  #女神婊    #媛媛酱    #云嫣","
parent concern everybody room.
  #女神婊    #媛媛酱    #云嫣",['😋']
4905,"look at this sweet face of his. 🥰😋❤💙
how could anyone say 'no' to him?
😭🥺","look at this sweet face of his. ❤
how could anyone say 'no' to him?
","['🥰', '😋', '😭']"
4906,"to be honest, this is my expression now 😋","to be honest, this is my expression now ",['😋']
4907,nancy made one with almond flour…looks just like this👍🏼😋❤️,nancy made one with almond flour…looks just like this❤️,"['👍', '😋']"
4908,hi 👋! try hundreds of meals from award-winning chefs on cookunity. sign up with my code shlavi9259 to get free meals with your first order. 😋,hi ! try hundreds of meals from award-winning chefs on cookunity. sign up with my code shlavi9259 to get free meals with your first order. ,['😋']
4909,"available for delivery
you can order for yours 😋🥰","available for delivery
you can order for yours ","['😋', '🥰']"
4910,"hah, was sitting inside bennets when you took that. if i'd known i'd have waved out the door 😋","hah, was sitting inside bennets when you took that. if i'd known i'd have waved out the door ",['😋']
4911,"i can’t do push-ups either 😂 might can do a solid 5, maybe. 😢","i can’t do push-ups either  might can do a solid 5, maybe. ",['😂']
4912,cheers good people 😋👍,cheers good people ,"['😋', '👍']"
4913,i don’t have any chocolate eggs for tomorrow. we didn’t use to bother as neither of us were huge chocolate fans. but my lovely neighbours have dropped these round to me. just perfect. 😊😋,i don’t have any chocolate eggs for tomorrow. we didn’t use to bother as neither of us were huge chocolate fans. but my lovely neighbours have dropped these round to me. just perfect. ,['😋']
4914,almost i am rounding of 5 to 6 😋,almost i am rounding of 5 to 6 ,['😋']
4915,tight fit for sure. delicious 💋 😋 💋 😋 💋,tight fit for sure. delicious     ,"['😋', '😋']"
4916,i'll take care of it. can you grab some drinks? 😋,i'll take care of it. can you grab some drinks? ,['😋']
4917,"saturday night’s photos!
i’m feeling sooo lonely and bored at my room ㅠ ㅠ soo, i decided to go out! walk by the lake, feel the night breeze while looking at the night lights 🌑✨

and end my day by eating this cotton candy yumm! 😋💚","saturday night’s photos!
i’m feeling sooo lonely and bored at my room ㅠ ㅠ soo, i decided to go out! walk by the lake, feel the night breeze while looking at the night lights ✨

and end my day by eating this cotton candy yumm! ",['😋']
4918,cauliflower is so nutritious and delicious!! 😋,cauliflower is so nutritious and delicious!! ,['😋']
4919,"yum, waiting for you 😋😋","yum, waiting for you ","['😋', '😋']"
4920,don’t worry lad you will play us soon 😋,don’t worry lad you will play us soon ,['😋']
4921,lol really? hello chip!! me and my mugs i'm such a child! i hope you're having a lovely day so far😋🥰🍒,lol really? hello chip!! me and my mugs i'm such a child! i hope you're having a lovely day so far,"['😋', '🥰']"
4922,"{• i heard speculation but nothing concrete yet. either way, it's not gonna change how i feel about it. 😋 gency or death!","{• i heard speculation but nothing concrete yet. either way, it's not gonna change how i feel about it.  gency or death!",['😋']
4923,"😋😌💥😅💋
system thought community.
#手淫 #性爱 #妈妈","
system thought community.
#手淫 #性爱 #妈妈","['😋', '😅']"
4924,first asparagus of the season. delicious!! if ever there was a year to grow your own now is the time. if you buy just a few crowns and have space for a small bed you’ll eat free asparagus from april to june 😋,first asparagus of the season. delicious!! if ever there was a year to grow your own now is the time. if you buy just a few crowns and have space for a small bed you’ll eat free asparagus from april to june ,['😋']
4925,cute and soft💓💓😋,cute and soft,['😋']
4926,"yes, the last two are my personal favourites, and i am still using both.😋","yes, the last two are my personal favourites, and i am still using both.",['😋']
4927,how do i tag my man of the house! 😋🥹😊,how do i tag my man of the house! ,"['😋', '\U0001f979']"
4928,"💫😄💯🤨😋
else without allow short reason.
  #眼镜   #弟弟   #眼镜","
else without allow short reason.
  #眼镜   #弟弟   #眼镜",['😋']
4929,i know i definitely love the color pink 🤤😋,i know i definitely love the color pink ,['😋']
4930,have a happy easter with the little ones!💗😋🥚🐣🐰💐,have a happy easter with the little ones!,"['😋', '🥚', '🐣', '🐰']"
4931,"🤏🤨😅😄😋 
democratic conference strong care may eight. 
rideshare for around audiobooks"""," 
democratic conference strong care may eight. 
rideshare for around audiobooks""","['😅', '😋']"
4932,yum!!!  just as good!!  i was being nosy.  i like seeing what people eat and such 🥰😋,yum!!!  just as good!!  i was being nosy.  i like seeing what people eat and such ,"['🥰', '😋']"
4933,"mouseku remind me of remy from rattatoulie, cant wait to draw little big eyes cook food 😋","mouseku remind me of remy from rattatoulie, cant wait to draw little big eyes cook food ",['😋']
4934,be my husband😋😋 don't make me say it again😻🤤🙌🏻🥺🔞🤩🤪🙀😽👫👩‍❤️‍👨,be my husband don't make me say it again‍❤️‍,"['😋', '😋']"
4935,i want to try it! convinced that it is tasty😋,i want to try it! convinced that it is tasty,['😋']
4936,don’t you already have one at all time? all you gotta do is look in the mirror. 😋,don’t you already have one at all time? all you gotta do is look in the mirror. ,['😋']
4937,starting my #stouturday with  herman monster 😋💪🍻👏 #craftbeer,starting my #stouturday with  herman monster  #craftbeer,['😋']
4938,i eat a pineapple slice every day! feel free to confirm. 😋,i eat a pineapple slice every day! feel free to confirm. ,['😋']
4939,"yeas, thems sed ime diddent miss musch!!! ushually ime havfe wet foods fore lumch,, butt,, somtimes ime gets exta treetes like sossige ore hams ore chease 😋😋 delitchos","yeas, thems sed ime diddent miss musch!!! ushually ime havfe wet foods fore lumch,, butt,, somtimes ime gets exta treetes like sossige ore hams ore chease  delitchos","['😋', '😋']"
