ID,Comments,raw text,emojis
1312,this one might be staying in the personal collection 👀,this one might be staying in the personal collection ,['👀']
1313,"uncanny 👀 two absolute cuties, and twins! 💜","uncanny  two absolute cuties, and twins! ","['👀', '💜']"
1314,i'mma ignore what he said there 👀,i'mma ignore what he said there ,['👀']
1315,forget the elementary series i seen a couple episodes of models sinking in quick sand. dance 🪩 moves look 👀 like it is sinking.,forget the elementary series i seen a couple episodes of models sinking in quick sand. dance 🪩 moves look  like it is sinking.,['👀']
1316,the lakers started the season 2-10 👀,the lakers started the season 2-10 ,['👀']
1317,sr4 time for intervention!!! 💪🔥👀,sr4 time for intervention!!! ,"['💪', '🔥', '👀']"
1318,👀 new challenger approaching, new challenger approaching,['👀']
1319,just burned tf outta of my left ring finger.... sheeeesh if that ain't a mf sign from the universe idk what is... 🤯👀💍💍💍,just burned tf outta of my left ring finger.... sheeeesh if that ain't a mf sign from the universe idk what is... ,"['🤯', '👀', '💍', '💍', '💍']"
1320,uconn👀👀👀👀. can hope right🤣,uconn. can hope right,"['👀', '👀', '👀', '👀', '🤣']"
1321,"fair, so you know what i look like now?👀","fair, so you know what i look like now?",['👀']
1322,"just minted a silver shield of braavos with my domain 0x345.braavos.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain 0x345.braavos.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ","['🛡', '👀']"
1323,"#nowplaying 🎶🎵 on 🐦 : 

🎶📀🎶🎵 lazermortis 🇨🇦
🎶below the sunrise 🎶 
🐦 

 supports #artists across the #music #universe!!💫🎧  #rtitbot #tunein📡 

🔰🔰click me 🔰🔰
🌍🌏    👀","#nowplaying  on  : 

 lazermortis 
below the sunrise  
 

 supports #artists across the #music #universe!!  #rtitbot #tunein 

click me 
    ","['🎶', '🎵', '🐦', '🎶', '📀', '🎶', '🎵', '🇨', '🇦', '🎶', '🎶', '🐦', '💫', '🎧', '📡', '🔰', '🔰', '🔰', '🔰', '🌍', '🌏', '👀']"
1324,i did a thing 👀,i did a thing ,['👀']
1325,hand holding👀,hand holding,['👀']
1326,two of these answers are suspiciously bottom 🔍👀,two of these answers are suspiciously bottom ,"['🔍', '👀']"
1327,*invisible ink* who wanna go half? 👀,*invisible ink* who wanna go half? ,['👀']
1328,"👀👀👀 

supporting a good friend and new stickers for my pc? 
count me in, bestie ✨"," 

supporting a good friend and new stickers for my pc? 
count me in, bestie ✨","['👀', '👀', '👀']"
1329,"just minted a silver shield of braavos with my domain jibbypaul.braavos.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain jibbypaul.braavos.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ","['🛡', '👀']"
1330,"this one too but i'm not sure if i can call this an outfit 👀🤭
#jinjin #진진","this one too but i'm not sure if i can call this an outfit 
#jinjin #진진","['👀', '🤭']"
1331,saw the mario movie and i won’t spoil anything but things like the mario movie and sonic make me wanna voice in movies like that 👀 i’m still waiting for any in the sonic movie and i can’t wait to see if they add daisy,saw the mario movie and i won’t spoil anything but things like the mario movie and sonic make me wanna voice in movies like that  i’m still waiting for any in the sonic movie and i can’t wait to see if they add daisy,['👀']
1332,😂so number 2 = 👀 ?,so number 2 =  ?,"['😂', '👀']"
1333,crazy for the pelicans 👀,crazy for the pelicans ,['👀']
1334,"marcia langton has stated that if we vote no then we will never hear another welcome to country. noel pearson has said that if we vote no he'll go silent.
wow, of that's not the best reason to vote no i don't know what is...🤣🤣🤣","marcia langton has stated that if we vote no then we will never hear another welcome to country. noel pearson has said that if we vote no he'll go silent.
wow, of that's not the best reason to vote no i don't know what is...","['🤣', '🤣', '🤣']"
1335,"the kids don't want to go out because it's raining / cold... so i'm watching kill boksoon. so far, it's my kind of movie. 👀 *sliiiiiiiice*","the kids don't want to go out because it's raining / cold... so i'm watching kill boksoon. so far, it's my kind of movie.  *sliiiiiiiice*",['👀']
1336,"taibbi: in 30 minutes i will reveal the most horrifying  shocking thing you can imagine!
elon: 🔥🔥🔥🍿🍿🍿👀
3 hours pass
elon: still working out all the details and checking some sources to make sure we present the whole picture.
1 more hour
taibbi: the wolfman is real!","taibbi: in 30 minutes i will reveal the most horrifying &amp; shocking thing you can imagine!
elon: 
&lt;3 hours pass&gt;
elon: still working out all the details and checking some sources to make sure we present the whole picture.
&lt;1 more hour&gt;
taibbi: the wolfman is real!","['🔥', '🔥', '🔥', '🍿', '🍿', '🍿', '👀']"
1337,but where are those undies from though?? 👀👀🥵🥵,but where are those undies from though?? ,"['👀', '👀', '🥵', '🥵']"
1338,"yall still want #nbayoungboy snippet "" y so serious ""👀👀","yall still want #nbayoungboy snippet "" y so serious ""","['👀', '👀']"
1339,let me know if you need an extra driver 👀,let me know if you need an extra driver ,['👀']
1340,wolfwood is enjoying this too much ❤️👀,wolfwood is enjoying this too much ❤️,['👀']
1341,ok 2 squirrels was good but what about 4 👀👀👀👀👀 marvel will have no choice but to hire me after,ok 2 squirrels was good but what about 4  marvel will have no choice but to hire me after,"['👀', '👀', '👀', '👀', '👀']"
1342,"if you see this, drop a photo of you that looks like an album cover

old photo but another exhibit as to why i should buzz my head once more 👀🫣","if you see this, drop a photo of you that looks like an album cover

old photo but another exhibit as to why i should buzz my head once more ","['👀', '\U0001fae3']"
1343,may i...see those links...? for ya know...scientific purposes... 👀👀,may i...see those links...? for ya know...scientific purposes... ,"['👀', '👀']"
1344,excuse me!! xd hayyy! lmaooo! ok but true thoooo 👀👀👀👀 im not even at this drama yet. still finishing up don't say no (hbd first!!!!),excuse me!! xd hayyy! lmaooo! ok but true thoooo  im not even at this drama yet. still finishing up don't say no (hbd first!!!!),"['👀', '👀', '👀', '👀']"
1345,2 more late night scrims 👀,2 more late night scrims ,['👀']
1346,ngl the first part sounds like a vibe 👀 especially with you 🥰,ngl the first part sounds like a vibe  especially with you ,"['👀', '🥰']"
1347,real question is would you send me an nft for the holidays 👀,real question is would you send me an nft for the holidays ,['👀']
1348,instagram says otherwise 👀,instagram says otherwise ,['👀']
1349,"australia encountering frightening sky sounds  
アポカリプティックサウンド。。。。。👀🙄😳","australia encountering frightening sky sounds  
アポカリプティックサウンド。。。。。","['👀', '🙄', '😳']"
1350,"i'm demisexual which means i'm attracted to you and i don't wanna be. 👀 

the fanfic writes itself","i'm demisexual which means i'm attracted to you and i don't wanna be.  

the fanfic writes itself",['👀']
1351,hehehe just bought the most flattering and sexy swim suit just now🤭👀😍,hehehe just bought the most flattering and sexy swim suit just now,"['🤭', '👀', '😍']"
1352,"sounds delicious! 🌱 

we’ve got similar coming soon.. 👀🌱","sounds delicious!  

we’ve got similar coming soon.. ","['🌱', '👀', '🌱']"
1353,"🙃does this mean: one of the borders of the #multiverse is in #newjersey #nj ❔ 

#theworldmayneverknow 👀","does this mean: one of the borders of the #multiverse is in #newjersey #nj ❔ 

#theworldmayneverknow ","['🙃', '👀']"
1354,do you want to read what i have so far? 👀,do you want to read what i have so far? ,['👀']
1355,ofc! 👀🫶🩷,ofc! 🫶🩷,['👀']
1356,"never say never. got barricade once because vips made 3 lines in the ""middle"" and not sideways 👀","never say never. got barricade once because vips made 3 lines in the ""middle"" and not sideways ",['👀']
1357,"a thread about childe's intelligence 👀 finally!! these are some good references for my fic too, i love him so much but he's so underestimated by fandom 😭","a thread about childe's intelligence  finally!! these are some good references for my fic too, i love him so much but he's so underestimated by fandom ","['👀', '😭']"
1358,👀👀pupho alert! we have pupho here trying to apply mirch masala to the already heated argument.,pupho alert! we have pupho here trying to apply mirch masala to the already heated argument.,"['👀', '👀']"
1359,that baby doesn’t look crippled 👀,that baby doesn’t look crippled ,['👀']
1360,"just minted a silver shield of braavos with my domain ladosa.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain ladosa.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ","['🛡', '👀']"
1361,"wtf is going on 😳 my tl’s messy 👀

but i’m better off not knowing fully about it 😅 i’m just here to love my beats 😬","wtf is going on  my tl’s messy 

but i’m better off not knowing fully about it  i’m just here to love my beats ","['😳', '👀', '😅', '😬']"
1362,"""ummmm, chile, there's only one pearl to clutch in this pic."" 📸 well, will you l👀ka here!❣️👸🏾💐💋","""ummmm, chile, there's only one pearl to clutch in this pic.""  well, will you lka here!❣️","['📸', '👀', '👸', '🏾', '💐', '💋']"
1363,i can always use more 👀,i can always use more ,['👀']
1364,"i claimed my "".stark"" domain name on 

claim yours before it's too late for a big surprise 👀 ... 

#starknet #starknetidodyssey","i claimed my "".stark"" domain name on 

claim yours before it's too late for a big surprise  ... 

#starknet #starknetidodyssey",['👀']
1365,"gonna go to this new spot in town, it’s an anime bar and has a hentai lounge upstairs 😂👀👀

maybe bar hop around downtown houston","gonna go to this new spot in town, it’s an anime bar and has a hentai lounge upstairs 

maybe bar hop around downtown houston","['😂', '👀', '👀']"
1366,oh i know who i'm drawing next👀,oh i know who i'm drawing next,['👀']
1367,"❌   price error   ❌

👀 meijiajia led neon strip lights, purple 12v/16.4ft

‼️ ️ historical minimum
💰  only 12.88 $  instead of 23.39 $  (- 44%) 
🎟 check the coupon box on the page!

🔎","❌   price error   ❌

 meijiajia led neon strip lights, purple 12v/16.4ft

‼️ ️ historical minimum
  only 12.88 $  instead of 23.39 $  (- 44%) 
 check the coupon box on the page!

","['👀', '💰', '🎟', '🔎']"
1368,content creator here! 👀👀💪,content creator here! ,"['👀', '👀', '💪']"
1369,my guy  is going to rise during the nba combine/workouts👀 and have a chance to be a high 2023 1st rd pick💯 big time 2way star potential🏀🔥 need my guy bilal on the bulls🙏  #blowitupbulls #bullsnation,my guy  is going to rise during the nba combine/workouts and have a chance to be a high 2023 1st rd pick big time 2way star potential need my guy bilal on the bulls  #blowitupbulls #bullsnation,"['👀', '💯', '🏀', '🔥', '🙏']"
1370,mans was borderline blacked out for a day lmao 🤣😂 and i was still functional smh shits crazy 👀🤯🤦🏾‍♂️🙏🏾,mans was borderline blacked out for a day lmao  and i was still functional smh shits crazy ‍♂️,"['🤣', '😂', '👀', '🤯', '🤦', '🏾', '🙏', '🏾']"
1371,"thats what i been saying!!! it's a batman inspired video, and you remember the night vigilante shit was announced on tiktok 👀👀👀","thats what i been saying!!! it's a batman inspired video, and you remember the night vigilante shit was announced on tiktok ","['👀', '👀', '👀']"
1372,we are watching you 👀.. nowhere to hide.   time is ticking!!,we are watching you .. nowhere to hide.   time is ticking!!,['👀']
1373,"#lamh    
watching 👀📺 now ...
season premiere
let's go 💃🏾🙌🏾🔥👏🏾 !!","#lamh    
watching  now ...
season premiere
let's go  !!","['👀', '📺', '💃', '🏾', '🙌', '🏾', '🔥', '👏', '🏾']"
1374,"#mets defeat the #marlins 5-3.

the p🐻‍❄️lar bear with a 2-run hr(5) in the 5th.
* 4 hr in last 3 games.

escobar gets off the snide.
2-run hr(1) in 6th inning.

kodai senga another solid start.
(w: 6 ip, 3 h, 1 r, 3 bb, 6 k)

robertson shuts the door with sv(2)

5️⃣ - 4️⃣ #lgm","#mets defeat the #marlins 5-3.

the p‍❄️lar bear with a 2-run hr(5) in the 5th.
* 4 hr in last 3 games.

escobar gets off the snide.
2-run hr(1) in 6th inning.

kodai senga another solid start.
(w: 6 ip, 3 h, 1 r, 3 bb, 6 k)

robertson shuts the door with sv(2)

5️⃣ - 4️⃣ #lgm",['🐻']
1375,i might be doing the marts meat challenge👀👀👀,i might be doing the marts meat challenge,"['👀', '👀', '👀']"
1376,i feel like we are doing a bit suspiciously good. last weeks voting was 13 mil each and now this week has 1 day left and we have 9 mil🤔 it may be that they will all drop there stars next week so moa only vote with ads or expiring stars for the last day and see what happens👀,i feel like we are doing a bit suspiciously good. last weeks voting was 13 mil each and now this week has 1 day left and we have 9 mil it may be that they will all drop there stars next week so moa only vote with ads or expiring stars for the last day and see what happens,"['🤔', '👀']"
1377,"🚨 which freshmen need to be on your radar this year? 🚨

we have the answers!

🗣️ check out the latest update of our 2026 rankings!  👀👇"," which freshmen need to be on your radar this year? 

we have the answers!

️ check out the latest update of our 2026 rankings!  ","['🚨', '🚨', '🗣', '👀', '👇']"
1378,players had to play over it this morning once play resumed 👀,players had to play over it this morning once play resumed ,['👀']
1379,go to pa with that shit!? 👀,go to pa with that shit!? ,['👀']
1380,"there's a group that doesn't allow videos with louis and harry in it even though louis was in it 👀 is a louis group, they just removed my post of a loving video of harry with louis","there's a group that doesn't allow videos with louis and harry in it even though louis was in it  is a louis group, they just removed my post of a loving video of harry with louis",['👀']
1381,omg! breakage is always so stressfulll that’s def such an improvement - what did u do for that 👀 ik she needed to be moisturized,omg! breakage is always so stressfulll that’s def such an improvement - what did u do for that  ik she needed to be moisturized,['👀']
1382,let's get into this 👀 #lamh,let's get into this  #lamh,['👀']
1383,"hmmmm how about a two week situationship, thats all i can offer 👀 m a busy man 😭","hmmmm how about a two week situationship, thats all i can offer  m a busy man ","['👀', '😭']"
1384,"oh yeah! question i forgot to ask!

in the story bella said “we should be showcasing kylie’s talents”

what talents are those my dear!? 👀🤣","oh yeah! question i forgot to ask!

in the story bella said “we should be showcasing kylie’s talents”

what talents are those my dear!? ","['👀', '🤣']"
1385,"just minted a silver shield of braavos with my domain 3972.braavos.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain 3972.braavos.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ","['🛡', '👀']"
1386,waiting for the #supermariobrosmovie ! 👀,waiting for the #supermariobrosmovie ! ,['👀']
1387,in his last 3 seasons (2 hs + 1 eybl) my guy is 68-5 with 8 championships. more banners than losses. the formula is simple. great player + great teammates + great coaching + great culture = championships. 👀 for that?? it doesn’t get any better than  ,in his last 3 seasons (2 hs + 1 eybl) my guy is 68-5 with 8 championships. more banners than losses. the formula is simple. great player + great teammates + great coaching + great culture = championships.  for that?? it doesn’t get any better than  &amp;,['👀']
1388,wait a minute... who ordered the large yams?!👀👀👀🤤🤤🤤,wait a minute... who ordered the large yams?!,"['👀', '👀', '👀', '🤤', '🤤', '🤤']"
1389,hyoyeon outstreaming so many soloists 👀 i’m surprised deep is a certified bop,hyoyeon outstreaming so many soloists  i’m surprised deep is a certified bop,['👀']
1390,the lakers started the season 2-10 👀,the lakers started the season 2-10 ,['👀']
1391,tbh i have been listening to morgan wallen recently so i can’t be mad at anna 👀,tbh i have been listening to morgan wallen recently so i can’t be mad at anna ,['👀']
1392,well they’re mostly for someone special 👀😆,well they’re mostly for someone special ,"['👀', '😆']"
1393,and they’re on a date👀,and they’re on a date,['👀']
1394,"🤖 footy amigo valuebet bot

🆚 {hidden}
🏆 league in turkey
🗓️ sun 09th, 13:00

⚡ market: over 0.5 1h goal
💡 footy amigo odds: 1.27
👨 bet365 odds: 1.53
👀 value: 20.47%

📊 check fixture  stats 👉"," footy amigo valuebet bot

 {hidden}
 league in turkey
️ sun 09th, 13:00

⚡ market: over 0.5 1h goal
 footy amigo odds: 1.27
 bet365 odds: 1.53
 value: 20.47%

 check fixture &amp; stats ","['🤖', '🆚', '🏆', '🗓', '💡', '👨', '👀', '📊', '👉']"
1395,"or, hear me out, start your own 👀","or, hear me out, start your own ",['👀']
1396,"stream pack assets -   panda

 all support its highly appreciated🤍✍️

 check out more of this on 👀
 

tag ignore.   #twitch #twitchstreamers #twitchgamer #emotes #twitchpack #streampack #overlays #twitchrivals #streamer #tiktok #instagram #designer","stream pack assets -   panda

 all support its highly appreciated✍️

 check out more of this on 
 

tag ignore.   #twitch #twitchstreamers #twitchgamer #emotes #twitchpack #streampack #overlays #twitchrivals #streamer #tiktok #instagram #designer","['🤍', '👀']"
1397,"be part of the excitement at adosia! 🔥 we're on the lookout for passionate individuals to join us test  through our itn👀

join our discord server today
👇

to stay up-to-date with all the latest news  developments🙌

#cardano","be part of the excitement at adosia!  we're on the lookout for passionate individuals to join us test  through our itn

join our discord server today


to stay up-to-date with all the latest news &amp; developments

#cardano","['🔥', '👀', '👇', '🙌']"
1398,"if your seeing this your early👀

#darkflex giveaway, instructions are pinned

912be fast #nfts","if your seeing this your early

#darkflex giveaway, instructions are pinned

912be fast #nfts",['👀']
1399,p.s.a!! they took me off the market fast i didn't see 👀 it koming...#lit🔥🔥,p.s.a!! they took me off the market fast i didn't see  it koming...#lit,"['👀', '🔥', '🔥']"
1400,insider source saying lorentz is good with kids 👀,insider source saying lorentz is good with kids ,['👀']
1401,can we see her???👀,can we see her???,['👀']
1402,"👀 plus, there are some 🎁 up for grabs for the grand tour race.

did you spot it? get your cars here:"," plus, there are some  up for grabs for the grand tour race.

did you spot it? get your cars here:","['👀', '🎁']"
1403,"psst twitter. i’m only letting you guys know this for now. if i reach 500 followers on twitch by october, i’ll play a scary game of your choice at night. 👀👻","psst twitter. i’m only letting you guys know this for now. if i reach 500 followers on twitch by october, i’ll play a scary game of your choice at night. ","['👀', '👻']"
1404,invisible string will be back next week 👀,invisible string will be back next week ,['👀']
1405,"first head job i made 34k and we won big!!! they supplemented my income by making me work at a petting zoo in salina, kansas for 6k 👀😳💯💯💯truth","first head job i made 34k and we won big!!! they supplemented my income by making me work at a petting zoo in salina, kansas for 6k truth","['👀', '😳', '💯', '💯', '💯']"
1406,"but if baker will be at the draft party, something might change 👀","but if baker will be at the draft party, something might change ",['👀']
1407,"which target you at girl, i’m in ga for the week 🤗👀","which target you at girl, i’m in ga for the week ","['🤗', '👀']"
1408,the evil is always in the eyes... 👀,the evil is always in the eyes... ,['👀']
1409,"going to send my car via plane, is going to be safer…👀…","going to send my car via plane, is going to be safer……",['👀']
1410,👀 and baines, and baines,['👀']
1411,"well, guess he's not ""above"" purchasing (oh, i mean being generous with) senators, too.
eh, ""ted"" cruz...  👀","well, guess he's not ""above"" purchasing (oh, i mean being generous with) senators, too.
eh, ""ted"" cruz...  ",['👀']
1412,"💣 bomb squad 💣

 week 4 🥎 ⚾️ squad
sponsored by: danville bowlarama
#playersfirst

we 👀 you!"," bomb squad 

 week 4  ⚾️ squad
sponsored by: danville bowlarama
#playersfirst

we  you!","['💣', '💣', '🥎', '👀']"
1413,"spot yourself or someone you know in these past #portcoquitlam royal party photos? 📷👀

were you part of any may day royal party? join us in the rotary may day parade on may 13! 🎉

sign up by apr. 17 ➡ 

📷: 

#cityofpoco","spot yourself or someone you know in these past #portcoquitlam royal party photos? 

were you part of any may day royal party? join us in the rotary may day parade on may 13! 

sign up by apr. 17 ➡ 

: 

#cityofpoco","['📷', '👀', '🎉', '📷']"
1414,"did y’all know jr smith is playing college golf and has a 4.0 😳 

this documentary looks great 👀","did y’all know jr smith is playing college golf and has a 4.0  

this documentary looks great ","['😳', '👀']"
1415,"i didn't have time to retweet in the first hundred, but i hope they will still give me access to microshares. 👀","i didn't have time to retweet in the first hundred, but i hope they will still give me access to microshares. ",['👀']
1416,"the #funicular just keeps chugging along, it will gain speed 👀","the #funicular just keeps chugging along, it will gain speed ",['👀']
1417,any untitled_artwork(8) for sale? 👀 🤣 🚀,any untitled_artwork(8) for sale?   ,"['👀', '🤣', '🚀']"
1418,"huge shout out to  for making the portage park theater nft in our 3d design comp. 🔥

earlier this year  🎩 was able to visit the real theater. he took way too many pictures. one of the pictures is the inside of the theater. 

take a 👀 👇!

#uplandme","huge shout out to  for making the portage park theater nft in our 3d design comp. 

earlier this year   was able to visit the real theater. he took way too many pictures. one of the pictures is the inside of the theater. 

take a  !

#uplandme","['🔥', '🎩', '👀', '👇']"
1419,"😍 hot fudge brownies. the struggle is real 😍

👉👉  👀

#candles #funnycandles #handmade #scented #aromatherapy  #crazykookycandles"," hot fudge brownies. the struggle is real 

  

#candles #funnycandles #handmade #scented #aromatherapy  #crazykookycandles","['😍', '😍', '👉', '👉', '👀']"
1420,"idea 👀 #starwars #starwarscosplay a more casual  comfortable cosplay, nothing too big and fancy but sorta simple of that makes sense. would need white slip on shoes too with shirt black socks.","idea  #starwars #starwarscosplay a more casual &amp; comfortable cosplay, nothing too big and fancy but sorta simple of that makes sense. would need white slip on shoes too with shirt black socks.",['👀']
1421,"playing dead by daylight for once 😳, not sure how it'll go but we'll see 😂, maybe i might get addicted 👀

live now","playing dead by daylight for once , not sure how it'll go but we'll see , maybe i might get addicted 

live now","['😳', '😂', '👀']"
1422,"can you find the unnecessary word in the sentence? 👀 

this is the very first time i’m meeting him.","can you find the unnecessary word in the sentence?  

this is the very first time i’m meeting him.",['👀']
1423,sooo nobody got stamps for sell 👀,sooo nobody got stamps for sell ,['👀']
1424,"not sure what kind of acoustic solution you need for your office? 👀

no problem! all spaces are different, which could require varying types of acoustic solutions to be most effective. 

visit  

#mumblebydesign #noisecontrol","not sure what kind of acoustic solution you need for your office? 

no problem! all spaces are different, which could require varying types of acoustic solutions to be most effective. 

visit  

#mumblebydesign #noisecontrol",['👀']
1425,"5pm sunday  
$175 main event satellite
4 main event seats gtd

8,000 stacks + 15-minute levels

more $175 sattys:
2 pm mon - 4 seats gtd
7 pm tue - 3 seats
2 pm wed - 5 seats  
7 pm th - thirty (30) seats gtd 👀 
7 pm fri - 6 seats","5pm sunday  
$175 main event satellite
4 main event seats gtd

8,000 stacks + 15-minute levels

more $175 sattys:
2 pm mon - 4 seats gtd
7 pm tue - 3 seats
2 pm wed - 5 seats  
7 pm th - thirty (30) seats gtd  
7 pm fri - 6 seats",['👀']
1426,damn what y’all was saying bout her couple days ago with angel reese👀👀,damn what y’all was saying bout her couple days ago with angel reese,"['👀', '👀']"
1427,oh look !!!! 👀🤪👀 another vatnikbot! bring more beer and popcorn!,oh look !!!!  another vatnikbot! bring more beer and popcorn!,"['👀', '🤪', '👀']"
1428,saw a car in jb with suisei stickers on it👀 nice car mr in anya shirt,saw a car in jb with suisei stickers on it nice car mr in anya shirt,['👀']
1429,"announcing the first ever tgs smash monthly ‼️‼️‼️

$100 pot bonus every month 👀
big prize pool 💰
entire venue to ourselves 😯
$20 character bonuses  

all details are listed in the link below. ⬇️","announcing the first ever tgs smash monthly ‼️‼️‼️

$100 pot bonus every month 
big prize pool 
entire venue to ourselves 
$20 character bonuses  

all details are listed in the link below. ⬇️","['👀', '💰', '😯']"
1430,"si’s 2023 wnba mock draft features post–aliyah boston intrigue 👀

see the full first-round mock ➡️","si’s 2023 wnba mock draft features post–aliyah boston intrigue 

see the full first-round mock ➡️",['👀']
1431,"if he doesn’t finish the deal and win the triple crown this year, i’ll be sorely disappointed 🤪👀🤣","if he doesn’t finish the deal and win the triple crown this year, i’ll be sorely disappointed ","['🤪', '👀', '🤣']"
1432,"‼️ catch #njpw in dc  philly live on !

🏛️capital collision 4/15- washington dc
👀 

🔔collision in philadelphia 4/16- philly
👀 

🏛️🔔collision bundle 4/15 + 4/16
👀

#njcapital #njcollision #njpwstrong","‼️ catch #njpw in dc &amp; philly live on !

️capital collision 4/15- washington dc
 

collision in philadelphia 4/16- philly
 

️collision bundle 4/15 + 4/16


#njcapital #njcollision #njpwstrong","['🏛', '👀', '🔔', '👀', '🏛', '🔔', '👀']"
1433,"⚾️ends tonight⚾️

just 1 of 30+ listings on $0.99 auction w/ combinable $0.99 shipping!

rts  👀 appreciated!","⚾️ends tonight⚾️

just 1 of 30+ listings on $0.99 auction w/ combinable $0.99 shipping!

rts &amp;  appreciated!",['👀']
1434,"👀looks like something is in the works for next week...

🤔what could it be?🦘","looks like something is in the works for next week...

what could it be?","['👀', '🤔', '🦘']"
1435,"happy 'sunday' - this limited edition raglan tee is online now 👀every purchase could win you 2 x tickets to any loser headline show for life 🙉

grab yours before they're gone 👉","happy 'sunday' - this limited edition raglan tee is online now every purchase could win you 2 x tickets to any loser headline show for life 

grab yours before they're gone ","['👀', '🙉', '👉']"
1436,"with #themasters suspended until tomorrow morning,  and  gave some great advice on hedging in golf on #livebetsaturday ahead of remainder of the third round ⛳️🏌️💰

watch the video to hear about kelley's tremendous bet 👀

▶️  ◀︎","with #themasters suspended until tomorrow morning,  and  gave some great advice on hedging in golf on #livebetsaturday ahead of remainder of the third round ⛳️️

watch the video to hear about kelley's tremendous bet 

▶️  ◀︎","['🏌', '💰', '👀']"
1437,"we are pleased to announce a partnership with #dibyield, a yield platform that offers sustainable earning on  🤘

more and more big news will be coming soon 👀! stay tuned and let's follow  for more updates 📰

#arbitrum #arb $arb #defi #realyield #yieldfarming","we are pleased to announce a partnership with #dibyield, a yield platform that offers sustainable earning on  

more and more big news will be coming soon ! stay tuned and let's follow  for more updates 

#arbitrum #arb $arb #defi #realyield #yieldfarming","['🤘', '👀', '📰']"
1438,have you been keeping up with yellowjackets? people are getting hungrier 👀 check out our latest review of episode 3 from the second season here:,have you been keeping up with yellowjackets? people are getting hungrier  check out our latest review of episode 3 from the second season here:,['👀']
1439,"𝗕𝗿𝗲𝗻𝗼 𝗯𝗿𝗶𝗻𝗶𝗻𝗴 𝗶𝘁 𝗼𝗻 𝗵𝗶𝘀 𝗕𝗲𝗹𝗹𝗮𝘁𝗼𝗿 𝗱𝗲𝗯𝘂𝘁 👊

 faces off against  in hawaii on april 21st. will he get the win? 👀 #bellator294","𝗕𝗿𝗲𝗻𝗼 𝗯𝗿𝗶𝗻𝗶𝗻𝗴 𝗶𝘁 𝗼𝗻 𝗵𝗶𝘀 𝗕𝗲𝗹𝗹𝗮𝘁𝗼𝗿 𝗱𝗲𝗯𝘂𝘁 

 faces off against  in hawaii on april 21st. will he get the win?  #bellator294","['👊', '👀']"
1440,"you wash your hands after going to the bathroom right? 👀

we assume you do, but how are you keeping your it systems hygienic? 🖥️

learn why it is so critical to your organization in this blog post ⬇️


#ithygiene #it #managedit #itservices","you wash your hands after going to the bathroom right? 

we assume you do, but how are you keeping your it systems hygienic? ️

learn why it is so critical to your organization in this blog post ⬇️


#ithygiene #it #managedit #itservices","['👀', '🖥']"
1441,🤣🤣 atleast you being truthful, atleast you being truthful,"['🤣', '🤣']"
1442,all i’m saying is can we get a bbw in the athena experience?👀👀,all i’m saying is can we get a bbw in the athena experience?,"['👀', '👀']"
1443,🚨3⭐️ edge #1 ranked dl in colorado👀🚨(off season competition reps),3⭐️ edge #1 ranked dl in colorado(off season competition reps),"['🚨', '👀', '🚨']"
1444,are mr. sins and timmy tenders bout to do a collab on the hub?! 👀,are mr. sins and timmy tenders bout to do a collab on the hub?! ,['👀']
1445,"just minted a silver shield of braavos with my domain janvier.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain janvier.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ","['🛡', '👀']"
1446,i mean i got some kanej pic edits i can drop... but ull probably hate me after 👀,i mean i got some kanej pic edits i can drop... but ull probably hate me after ,['👀']
1447,"just minted a silver shield of braavos with my domain godblesscrypto.stark 🛡️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever 👀","just minted a silver shield of braavos with my domain godblesscrypto.stark ️

go mint yours for free on  if you already have a stark domain or subdomain !

be quick, it might not last forever ","['🛡', '👀']"
1448,i wanna subscribe just to ease my curiosity 👀,i wanna subscribe just to ease my curiosity ,['👀']
1449,"starting off hot on the shots for subs

5 subs = 1 shot 👀👀👀

luv yall","starting off hot on the shots for subs

5 subs = 1 shot 

luv yall","['👀', '👀', '👀']"
1450,gaylor is that you.. 👀,gaylor is that you.. ,['👀']
1451,this is all i'm saying ladies.. but i didn't say it.. she did 👀,this is all i'm saying ladies.. but i didn't say it.. she did ,['👀']
1452,was it a suppository?👀😳,was it a suppository?,"['👀', '😳']"
